benchmark_type,broker_count,partitions,replication_factor,min_insync_replicas,num_records,record_size_bytes,throughput_limit_records_per_sec,producer_count,consumer_count,batch_size,linger_ms,acks,compression_type,trial_index,comparison_mode,metric,metric_label,pct_change_vs_plaintext,penalty_pct_vs_plaintext
producer,5,6,5,3,100000,10240,10000,12,1,16384,5,all,none,3,mtls,throughput_records_per_sec,Throughput records/s,-22.23441497602145,22.23441497602145
producer,5,6,5,3,100000,10240,10000,12,1,16384,5,all,none,3,mtls,throughput_mb_per_sec,Throughput MB/s,-22.20095693779903,22.20095693779903
producer,5,6,5,3,100000,10240,10000,12,1,16384,5,all,none,3,mtls,avg_latency_ms,Average latency ms,28.135328222846347,28.135328222846347
producer,5,6,5,3,100000,10240,10000,12,1,16384,5,all,none,3,mtls,max_latency_ms,Maximum latency ms,39.96685540671178,39.96685540671178
producer,5,6,5,3,100000,10240,10000,12,1,16384,5,all,none,3,mtls,producer_throughput_records_per_sec_min,Producer shard min throughput records/s,-21.597971702346662,21.597971702346662
producer,5,6,5,3,100000,10240,10000,12,1,16384,5,all,none,3,mtls,producer_throughput_records_per_sec_max,Producer shard max throughput records/s,-22.68758520695569,22.68758520695569
producer,5,6,5,3,100000,10240,10000,12,1,16384,5,all,none,3,mtls,producer_avg_latency_ms_min,Producer shard min avg latency ms,25.803932445842364,25.803932445842364
producer,5,6,5,3,100000,10240,10000,12,1,16384,5,all,none,3,mtls,producer_avg_latency_ms_max,Producer shard max avg latency ms,30.951539265755564,30.951539265755564
producer,5,6,5,3,100000,10240,10000,12,1,16384,5,all,none,3,mtls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,54.685104718407395,54.685104718407395
producer,5,6,5,3,100000,10240,10000,12,1,16384,5,all,none,3,mtls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,48.92377639520467,48.92377639520467
producer,5,6,5,3,100000,10240,10000,12,1,16384,5,all,none,3,mtls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,40.8089468779124,40.8089468779124
producer,5,6,5,3,100000,10240,10000,12,1,16384,5,all,none,3,mtls,interval_max_latency_ms_p99,Interval max latency p99 diagnostic,40.09717544316081,40.09717544316081
producer,5,6,5,3,100000,10240,10000,12,1,16384,5,all,none,3,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,1.4858084670842784,1.4858084670842784
producer,5,6,5,3,100000,10240,10000,12,1,16384,5,all,none,3,mtls,broker_cpu_percent_mean,Broker CPU mean %,-33.690277903761846,-33.690277903761846
producer,5,6,5,3,100000,10240,10000,12,1,16384,5,all,none,3,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,-6.9615682228527165,-6.9615682228527165
producer,5,6,5,3,100000,10240,10000,12,1,16384,5,all,none,3,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,2.5612464222528253,2.5612464222528253
producer,5,6,5,3,100000,10240,10000,12,1,16384,5,all,none,3,mtls,broker_memory_used_percent_mean,Broker memory %,-3.4651663792114475,-3.4651663792114475
producer,5,6,5,3,100000,10240,10000,12,1,16384,5,all,none,3,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,13.721018887825732,13.721018887825732
producer,5,6,5,3,100000,10240,10000,12,1,16384,5,all,none,3,mtls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,1.758172561317924,1.758172561317924
producer,5,6,5,3,100000,10240,10000,12,1,16384,5,all,none,3,mtls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,1.682372125798427,1.682372125798427
producer,5,6,5,3,100000,10240,10000,12,1,16384,5,all,none,3,mtls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,1.8661848704816064,1.8661848704816064
producer,5,6,5,3,100000,10240,10000,12,1,16384,5,all,none,3,mtls,broker_network_rx_bytes_delta_total,Broker network RX bytes total,1.6823721257984223,1.6823721257984223
producer,5,6,5,3,100000,10240,10000,12,1,16384,5,all,none,3,mtls,broker_network_tx_bytes_delta_total,Broker network TX bytes total,1.8661848704816064,1.8661848704816064
producer,5,6,5,3,100000,10240,10000,12,1,16384,5,all,none,3,mtls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,-2.871475523265871,-2.871475523265871
producer,5,6,5,3,100000,10240,10000,12,1,16384,5,all,none,3,mtls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,-22.934065775254233,-22.934065775254233
producer,5,6,5,3,100000,10240,10000,12,1,16384,5,all,none,3,mtls,broker_disk_write_sectors_delta_total,Broker disk write sectors total,-22.934065775254233,-22.934065775254233
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,tls,throughput_records_per_sec,Throughput records/s,-25.833855681251922,25.833855681251922
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,tls,throughput_mb_per_sec,Throughput MB/s,-25.78092461474386,25.78092461474386
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,tls,avg_latency_ms,Average latency ms,36.33710992338287,36.33710992338287
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,tls,max_latency_ms,Maximum latency ms,60.35003017501509,60.35003017501509
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,tls,producer_throughput_records_per_sec_min,Producer shard min throughput records/s,-25.742015679245213,25.742015679245213
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,tls,producer_throughput_records_per_sec_max,Producer shard max throughput records/s,-26.831109022286498,26.831109022286498
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,tls,producer_avg_latency_ms_min,Producer shard min avg latency ms,38.21935504407313,38.21935504407313
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,tls,producer_avg_latency_ms_max,Producer shard max avg latency ms,33.86591227718807,33.86591227718807
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,tls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,66.13205243018808,66.13205243018808
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,tls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,72.4652104831247,72.4652104831247
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,tls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,55.415134081549255,55.415134081549255
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,tls,interval_max_latency_ms_p99,Interval max latency p99 diagnostic,58.30962824300929,58.30962824300929
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,2.469731897661363,2.469731897661363
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,tls,broker_cpu_percent_mean,Broker CPU mean %,-19.665301669469283,-19.665301669469283
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,-5.70790576310309,-5.70790576310309
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,4.000469088591455,4.000469088591455
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,tls,broker_memory_used_percent_mean,Broker memory %,-0.8707305857271536,-0.8707305857271536
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,14.16955628543343,14.16955628543343
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,tls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,1.8411198045672248,1.8411198045672248
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,tls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,1.4043670192736892,1.4043670192736892
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,tls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,1.4567299425050755,1.4567299425050755
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,tls,broker_network_rx_bytes_delta_total,Broker network RX bytes total,1.4043670192736957,1.4043670192736957
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,tls,broker_network_tx_bytes_delta_total,Broker network TX bytes total,1.45672994250507,1.45672994250507
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,tls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,5.6106870229007635,5.6106870229007635
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,tls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,35.978823998261,35.978823998261
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,tls,broker_disk_write_sectors_delta_total,Broker disk write sectors total,35.97882399826099,35.97882399826099
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,mtls,throughput_records_per_sec,Throughput records/s,-13.303536034357363,13.303536034357363
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,mtls,throughput_mb_per_sec,Throughput MB/s,-13.3277800916285,13.3277800916285
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,mtls,avg_latency_ms,Average latency ms,15.891698869202125,15.891698869202125
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,mtls,max_latency_ms,Maximum latency ms,44.055522027761015,44.055522027761015
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,mtls,producer_throughput_records_per_sec_min,Producer shard min throughput records/s,-13.297984154615538,13.297984154615538
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,mtls,producer_throughput_records_per_sec_max,Producer shard max throughput records/s,-14.254589335207344,14.254589335207344
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,mtls,producer_avg_latency_ms_min,Producer shard min avg latency ms,15.075586160795995,15.075586160795995
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,mtls,producer_avg_latency_ms_max,Producer shard max avg latency ms,15.399559383136399,15.399559383136399
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,mtls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,56.70474214980764,56.70474214980764
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,mtls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,61.27669233321109,61.27669233321109
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,mtls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,45.583797038573984,45.583797038573984
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,mtls,interval_max_latency_ms_p99,Interval max latency p99 diagnostic,45.67833262982743,45.67833262982743
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,2.0363467131357,2.0363467131357
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,mtls,broker_cpu_percent_mean,Broker CPU mean %,-26.311260103010014,-26.311260103010014
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,-0.07526908698597772,-0.07526908698597772
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,2.1632593028386564,2.1632593028386564
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,mtls,broker_memory_used_percent_mean,Broker memory %,-2.789753307882407,-2.789753307882407
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,14.034352726445604,14.034352726445604
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,mtls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,1.8445493155810486,1.8445493155810486
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,mtls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,1.4370602073565357,1.4370602073565357
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,mtls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,1.4945271127605322,1.4945271127605322
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,mtls,broker_network_rx_bytes_delta_total,Broker network RX bytes total,1.4370602073565382,1.4370602073565382
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,mtls,broker_network_tx_bytes_delta_total,Broker network TX bytes total,1.4945271127605266,1.4945271127605266
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,mtls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,6.870229007633588,6.870229007633588
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,mtls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,35.256050286211156,35.256050286211156
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,1,mtls,broker_disk_write_sectors_delta_total,Broker disk write sectors total,35.25605028621114,35.25605028621114
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,tls,throughput_records_per_sec,Throughput records/s,-24.441603644411543,24.441603644411543
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,tls,throughput_mb_per_sec,Throughput MB/s,-24.39024390243903,24.39024390243903
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,tls,avg_latency_ms,Average latency ms,33.0835487385933,33.0835487385933
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,tls,max_latency_ms,Maximum latency ms,53.290069423483246,53.290069423483246
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,tls,producer_throughput_records_per_sec_min,Producer shard min throughput records/s,-23.44176164187257,23.44176164187257
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,tls,producer_throughput_records_per_sec_max,Producer shard max throughput records/s,-24.795339551693115,24.795339551693115
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,tls,producer_avg_latency_ms_min,Producer shard min avg latency ms,32.332024035585135,32.332024035585135
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,tls,producer_avg_latency_ms_max,Producer shard max avg latency ms,31.175706995852043,31.175706995852043
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,tls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,73.35155524573406,73.35155524573406
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,tls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,70.97427549585703,70.97427549585703
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,tls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,58.4608011502057,58.4608011502057
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,tls,interval_max_latency_ms_p99,Interval max latency p99 diagnostic,52.2986895993096,52.2986895993096
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,21.690981062843967,21.690981062843967
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,tls,broker_cpu_percent_mean,Broker CPU mean %,-14.497909725243513,-14.497909725243513
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,-7.750150150150148,-7.750150150150148
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,14.983006782347585,14.983006782347585
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,tls,broker_memory_used_percent_mean,Broker memory %,-1.0606050224174353,-1.0606050224174353
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,13.689054110579276,13.689054110579276
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,tls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,1.8354657690853315,1.8354657690853315
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,tls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,1.4092065575348522,1.4092065575348522
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,tls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,1.4651998367276318,1.4651998367276318
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,tls,broker_network_rx_bytes_delta_total,Broker network RX bytes total,1.4092065575348587,1.4092065575348587
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,tls,broker_network_tx_bytes_delta_total,Broker network TX bytes total,1.465199836727629,1.465199836727629
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,tls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,20.511736096426304,20.511736096426304
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,tls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,47.94021412063375,47.94021412063375
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,tls,broker_disk_write_sectors_delta_total,Broker disk write sectors total,47.94021412063377,47.94021412063377
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,mtls,throughput_records_per_sec,Throughput records/s,-14.083047113015759,14.083047113015759
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,mtls,throughput_mb_per_sec,Throughput MB/s,-14.045416316232126,14.045416316232126
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,mtls,avg_latency_ms,Average latency ms,17.1688993016262,17.1688993016262
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,mtls,max_latency_ms,Maximum latency ms,55.31240567461515,55.31240567461515
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,mtls,producer_throughput_records_per_sec_min,Producer shard min throughput records/s,-14.038188687449377,14.038188687449377
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,mtls,producer_throughput_records_per_sec_max,Producer shard max throughput records/s,-13.448716427481527,13.448716427481527
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,mtls,producer_avg_latency_ms_min,Producer shard min avg latency ms,15.686861067034313,15.686861067034313
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,mtls,producer_avg_latency_ms_max,Producer shard max avg latency ms,18.440829196964124,18.440829196964124
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,mtls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,63.37634402676713,63.37634402676713
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,mtls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,62.56125694472882,62.56125694472882
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,mtls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,52.38627740724472,52.38627740724472
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,mtls,interval_max_latency_ms_p99,Interval max latency p99 diagnostic,50.72893404089418,50.72893404089418
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,21.444173859333638,21.444173859333638
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,mtls,broker_cpu_percent_mean,Broker CPU mean %,-22.399401393147198,-22.399401393147198
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,-12.7927927927928,-12.7927927927928
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,11.620583569647634,11.620583569647634
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,mtls,broker_memory_used_percent_mean,Broker memory %,-2.977232050807788,-2.977232050807788
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,14.262676801241145,14.262676801241145
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,mtls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,1.8466859802308653,1.8466859802308653
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,mtls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,1.5128646928136076,1.5128646928136076
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,mtls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,1.601125703891481,1.601125703891481
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,mtls,broker_network_rx_bytes_delta_total,Broker network RX bytes total,1.5128646928136054,1.5128646928136054
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,mtls,broker_network_tx_bytes_delta_total,Broker network TX bytes total,1.6011257038914837,1.6011257038914837
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,mtls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,10.488475364770565,10.488475364770565
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,mtls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,52.37156049135475,52.37156049135475
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,2,mtls,broker_disk_write_sectors_delta_total,Broker disk write sectors total,52.371560491354764,52.371560491354764
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,3,tls,throughput_records_per_sec,Throughput records/s,-24.9643857190867,24.9643857190867
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,3,tls,throughput_mb_per_sec,Throughput MB/s,-25.01050861706599,25.01050861706599
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,3,tls,avg_latency_ms,Average latency ms,34.01665878283396,34.01665878283396
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,3,tls,max_latency_ms,Maximum latency ms,50.04317789291882,50.04317789291882
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,3,tls,producer_throughput_records_per_sec_min,Producer shard min throughput records/s,-24.620011118468053,24.620011118468053
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,3,tls,producer_throughput_records_per_sec_max,Producer shard max throughput records/s,-26.108521194865574,26.108521194865574
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,3,tls,producer_avg_latency_ms_min,Producer shard min avg latency ms,36.23456806643525,36.23456806643525
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,3,tls,producer_avg_latency_ms_max,Producer shard max avg latency ms,33.54535377470619,33.54535377470619
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,3,tls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,60.348055262139596,60.348055262139596
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,3,tls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,61.70671979413107,61.70671979413107
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,3,tls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,53.27396382933299,53.27396382933299
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,3,tls,interval_max_latency_ms_p99,Interval max latency p99 diagnostic,52.6602852465303,52.6602852465303
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,3,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-2.2258095183668116,-2.2258095183668116
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,3,tls,broker_cpu_percent_mean,Broker CPU mean %,-25.03868506282647,-25.03868506282647
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,3,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,-5.8743439944548905,-5.8743439944548905
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,3,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-3.007182886479052,-3.007182886479052
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,3,tls,broker_memory_used_percent_mean,Broker memory %,-0.6705415188169818,-0.6705415188169818
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,3,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,14.135402178125792,14.135402178125792
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,3,tls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,1.8493125593315736,1.8493125593315736
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,3,tls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,1.4174236863393208,1.4174236863393208
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,3,tls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,1.4706391505869099,1.4706391505869099
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,3,tls,broker_network_rx_bytes_delta_total,Broker network RX bytes total,1.4174236863393141,1.4174236863393141
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,3,tls,broker_network_tx_bytes_delta_total,Broker network TX bytes total,1.470639150586921,1.470639150586921
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,3,tls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,-14.884979702300406,-14.884979702300406
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,3,tls,broker_disk_read_sectors_delta_mean,Broker disk read sectors mean,-100.0,-100.0
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,3,tls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,-0.30955152419194487,-0.30955152419194487
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,3,tls,broker_disk_read_sectors_delta_total,Broker disk read sectors total,-100.0,-100.0
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,3,tls,broker_disk_write_sectors_delta_total,Broker disk write sectors total,-0.3095515241919534,-0.3095515241919534
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,3,mtls,throughput_records_per_sec,Throughput records/s,-14.47817619056217,14.47817619056217
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,3,mtls,throughput_mb_per_sec,Throughput MB/s,-14.501891551071877,14.501891551071877
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,3,mtls,avg_latency_ms,Average latency ms,17.985307856915078,17.985307856915078
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,3,mtls,max_latency_ms,Maximum latency ms,44.90500863557859,44.90500863557859
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,3,mtls,producer_throughput_records_per_sec_min,Producer shard min throughput records/s,-14.849074018628878,14.849074018628878
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,3,mtls,producer_throughput_records_per_sec_max,Producer shard max throughput records/s,-15.7066279570585,15.7066279570585
producer,5,6,5,3,100000,10240,10000,6,1,16384,5,all,lz4,3,mtls,producer_avg_latency_ms_min,Producer shard min avg latency ms,17.664060890067635,17.664060890067635
