sweep_value,run_count,throughput_records_per_sec_mean,throughput_records_per_sec_min,throughput_records_per_sec_max,throughput_mb_per_sec_mean,throughput_mb_per_sec_min,throughput_mb_per_sec_max,avg_latency_ms_mean,avg_latency_ms_min,avg_latency_ms_max,max_latency_ms_mean,max_latency_ms_min,max_latency_ms_max
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch131072-acks1-prod1-compnone-trial3,1,9956.192752,9956.192752,9956.192752,97.23,97.23,97.23,4.52,4.52,4.52,539,539.0,539.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch131072-acks1-prod12-complz4-trial1,1,3963.893526,3963.893526,3963.893526,38.7,38.7,38.7,122.034949,122.034949,122.034949,7788,7788.0,7788.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch131072-acks1-prod12-complz4-trial2,1,4000.29978,4000.29978,4000.29978,39.06,39.06,39.06,121.24006519999999,121.24006519999999,121.24006519999999,7778,7778.0,7778.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch131072-acks1-prod12-complz4-trial3,1,3965.151542,3965.151542,3965.151542,38.72,38.72,38.72,124.73326490000001,124.73326490000001,124.73326490000001,7530,7530.0,7530.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch131072-acks1-prod12-compnone-trial1,1,4824.381506,4824.381506,4824.381506,47.11,47.11,47.11,152.3323147,152.3323147,152.3323147,7500,7500.0,7500.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch131072-acks1-prod12-compnone-trial2,1,4801.473379,4801.473379,4801.473379,46.88,46.88,46.88,148.8755317,148.8755317,148.8755317,7723,7723.0,7723.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch131072-acks1-prod12-compnone-trial3,1,4834.872752,4834.872752,4834.872752,47.22,47.22,47.22,153.4428462,153.4428462,153.4428462,7838,7838.0,7838.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch131072-acks1-prod6-complz4-trial1,1,5297.626263,5297.626263,5297.626263,51.74,51.74,51.74,41.1449945,41.1449945,41.1449945,3956,3956.0,3956.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch131072-acks1-prod6-complz4-trial2,1,5335.559644,5335.559644,5335.559644,52.099999999999994,52.099999999999994,52.099999999999994,37.289958500000004,37.289958500000004,37.289958500000004,4092,4092.0,4092.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch131072-acks1-prod6-complz4-trial3,1,5358.317559,5358.317559,5358.317559,52.33,52.33,52.33,38.7683609,38.7683609,38.7683609,4180,4180.0,4180.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch131072-acks1-prod6-compnone-trial1,1,6502.267054,6502.267054,6502.267054,63.49,63.49,63.49,46.6482969,46.6482969,46.6482969,3637,3637.0,3637.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch131072-acks1-prod6-compnone-trial2,1,6429.539761,6429.539761,6429.539761,62.78,62.78,62.78,47.734977,47.734977,47.734977,3875,3875.0,3875.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch131072-acks1-prod6-compnone-trial3,1,6423.302149,6423.302149,6423.302149,62.739999999999995,62.739999999999995,62.739999999999995,46.96833,46.96833,46.96833,3826,3826.0,3826.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch131072-acksall-prod1-complz4-trial1,1,8916.629514,8916.629514,8916.629514,87.08,87.08,87.08,7.01,7.01,7.01,560,560.0,560.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch131072-acksall-prod1-complz4-trial2,1,9036.688957,9036.688957,9036.688957,88.25,88.25,88.25,8.38,8.38,8.38,536,536.0,536.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch131072-acksall-prod1-complz4-trial3,1,8833.141949,8833.141949,8833.141949,86.26,86.26,86.26,12.5,12.5,12.5,585,585.0,585.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch131072-acksall-prod1-compnone-trial1,1,9955.201593,9955.201593,9955.201593,97.22,97.22,97.22,10.39,10.39,10.39,573,573.0,573.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch131072-acksall-prod1-compnone-trial2,1,9968.102073,9968.102073,9968.102073,97.34,97.34,97.34,14.37,14.37,14.37,532,532.0,532.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch131072-acksall-prod1-compnone-trial3,1,9960.159363,9960.159363,9960.159363,97.27,97.27,97.27,11.32,11.32,11.32,534,534.0,534.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch131072-acksall-prod12-complz4-trial1,1,3862.274926,3862.274926,3862.274926,37.74,37.74,37.74,148.4093183,148.4093183,148.4093183,7782,7782.0,7782.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch131072-acksall-prod12-complz4-trial2,1,3853.823619,3853.823619,3853.823619,37.65,37.65,37.65,146.5758452,146.5758452,146.5758452,7747,7747.0,7747.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch131072-acksall-prod12-complz4-trial3,1,3879.95722,3879.95722,3879.95722,37.9,37.9,37.9,152.7415534,152.7415534,152.7415534,7867,7867.0,7867.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch131072-acksall-prod12-compnone-trial1,1,4765.367928,4765.367928,4765.367928,46.53,46.53,46.53,186.5135046,186.5135046,186.5135046,7556,7556.0,7556.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch131072-acksall-prod12-compnone-trial2,1,4747.632036,4747.632036,4747.632036,46.37,46.37,46.37,195.2160654,195.2160654,195.2160654,7531,7531.0,7531.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch131072-acksall-prod12-compnone-trial3,1,4755.9436399999995,4755.9436399999995,4755.9436399999995,46.45,46.45,46.45,186.5836573,186.5836573,186.5836573,7710,7710.0,7710.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch131072-acksall-prod6-complz4-trial1,1,5194.578513,5194.578513,5194.578513,50.730000000000004,50.730000000000004,50.730000000000004,47.0483174,47.0483174,47.0483174,4034,4034.0,4034.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch131072-acksall-prod6-complz4-trial2,1,5200.487292,5200.487292,5200.487292,50.78,50.78,50.78,43.766650199999994,43.766650199999994,43.766650199999994,4093,4093.0,4093.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch131072-acksall-prod6-complz4-trial3,1,5255.807798,5255.807798,5255.807798,51.33,51.33,51.33,46.7683838,46.7683838,46.7683838,4041,4041.0,4041.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch131072-acksall-prod6-compnone-trial1,1,6341.16243,6341.16243,6341.16243,61.93,61.93,61.93,55.115096400000006,55.115096400000006,55.115096400000006,3792,3792.0,3792.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch131072-acksall-prod6-compnone-trial2,1,6297.608392,6297.608392,6297.608392,61.5,61.5,61.5,54.730008,54.730008,54.730008,3614,3614.0,3614.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch131072-acksall-prod6-compnone-trial3,1,6273.396565,6273.396565,6273.396565,61.269999999999996,61.269999999999996,61.269999999999996,59.988316999999995,59.988316999999995,59.988316999999995,3802,3802.0,3802.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch16384-acks1-prod1-complz4-trial1,1,6887.526689,6887.526689,6887.526689,67.26,67.26,67.26,46.56,46.56,46.56,673,673.0,673.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch16384-acks1-prod1-complz4-trial2,1,6319.115324,6319.115324,6319.115324,61.71,61.71,61.71,39.7,39.7,39.7,611,611.0,611.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch16384-acks1-prod1-complz4-trial3,1,6966.699178,6966.699178,6966.699178,68.03,68.03,68.03,54.34,54.34,54.34,551,551.0,551.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch16384-acks1-prod1-compnone-trial1,1,8339.588024,8339.588024,8339.588024,81.44,81.44,81.44,159.89,159.89,159.89,691,691.0,691.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch16384-acks1-prod1-compnone-trial2,1,8140.00814,8140.00814,8140.00814,79.49,79.49,79.49,126.27,126.27,126.27,669,669.0,669.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch16384-acks1-prod1-compnone-trial3,1,8007.68738,8007.68738,8007.68738,78.2,78.2,78.2,119.54,119.54,119.54,661,661.0,661.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch16384-acks1-prod12-complz4-trial1,1,2445.614465,2445.614465,2445.614465,23.89,23.89,23.89,6272.201089,6272.201089,6272.201089,9496,9496.0,9496.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch16384-acks1-prod12-complz4-trial2,1,2448.135937,2448.135937,2448.135937,23.91,23.91,23.91,6233.313185399999,6233.313185399999,6233.313185399999,9344,9344.0,9344.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch16384-acks1-prod12-complz4-trial3,1,2460.861066,2460.861066,2460.861066,24.04,24.04,24.04,6179.0329547,6179.0329547,6179.0329547,9336,9336.0,9336.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch16384-acks1-prod12-compnone-trial1,1,2957.819997,2957.819997,2957.819997,28.89,28.89,28.89,5251.3003045,5251.3003045,5251.3003045,9029,9029.0,9029.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch16384-acks1-prod12-compnone-trial2,1,3068.661953,3068.661953,3068.661953,29.96,29.96,29.96,5061.1054224,5061.1054224,5061.1054224,8918,8918.0,8918.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch16384-acks1-prod12-compnone-trial3,1,3040.902196,3040.902196,3040.902196,29.71,29.71,29.71,5118.527173,5118.527173,5118.527173,9092,9092.0,9092.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch16384-acks1-prod6-complz4-trial1,1,3481.398233,3481.398233,3481.398233,34,34.0,34.0,2450.0310718,2450.0310718,2450.0310718,4594,4594.0,4594.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch16384-acks1-prod6-complz4-trial2,1,3468.44305,3468.44305,3468.44305,33.87,33.87,33.87,2464.6767269,2464.6767269,2464.6767269,4500,4500.0,4500.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch16384-acks1-prod6-complz4-trial3,1,3078.278409,3078.278409,3078.278409,30.06,30.06,30.06,2994.0084378,2994.0084378,2994.0084378,5177,5177.0,5177.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch16384-acks1-prod6-compnone-trial1,1,3990.208085,3990.208085,3990.208085,38.97,38.97,38.97,2305.462015,2305.462015,2305.462015,4837,4837.0,4837.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch16384-acks1-prod6-compnone-trial2,1,4444.5546269999995,4444.5546269999995,4444.5546269999995,43.4,43.4,43.4,2026.5518075999998,2026.5518075999998,2026.5518075999998,4431,4431.0,4431.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch16384-acks1-prod6-compnone-trial3,1,3991.885686,3991.885686,3991.885686,38.99,38.99,38.99,2313.9649216999996,2313.9649216999996,2313.9649216999996,5197,5197.0,5197.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch16384-acksall-prod1-complz4-trial1,1,2877.366634,2877.366634,2877.366634,28.1,28.1,28.1,680.29,680.29,680.29,1092,1092.0,1092.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch16384-acksall-prod1-complz4-trial2,1,2804.183842,2804.183842,2804.183842,27.38,27.38,27.38,698.93,698.93,698.93,1051,1051.0,1051.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch16384-acksall-prod1-complz4-trial3,1,3021.96972,3021.96972,3021.96972,29.51,29.51,29.51,644.71,644.71,644.71,1031,1031.0,1031.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch16384-acksall-prod1-compnone-trial1,1,3346.272253,3346.272253,3346.272253,32.68,32.68,32.68,588.52,588.52,588.52,1013,1013.0,1013.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch16384-acksall-prod1-compnone-trial2,1,2998.051267,2998.051267,2998.051267,29.28,29.28,29.28,656.58,656.58,656.58,1103,1103.0,1103.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch16384-acksall-prod1-compnone-trial3,1,3072.10224,3072.10224,3072.10224,30,30.0,30.0,639.35,639.35,639.35,1057,1057.0,1057.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch16384-acksall-prod12-complz4-trial1,1,2375.728663,2375.728663,2375.728663,23.18,23.18,23.18,6528.6486407,6528.6486407,6528.6486407,9877,9877.0,9877.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch16384-acksall-prod12-complz4-trial2,1,2399.028379,2399.028379,2399.028379,23.43,23.43,23.43,6495.1615489999995,6495.1615489999995,6495.1615489999995,9986,9986.0,9986.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch16384-acksall-prod12-complz4-trial3,1,2381.340336,2381.340336,2381.340336,23.24,23.24,23.24,6540.4745298,6540.4745298,6540.4745298,9855,9855.0,9855.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch16384-acksall-prod12-compnone-trial1,1,2930.399932,2930.399932,2930.399932,28.62,28.62,28.62,5432.8504252,5432.8504252,5432.8504252,9604,9604.0,9604.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch16384-acksall-prod12-compnone-trial2,1,2898.148121,2898.148121,2898.148121,28.31,28.31,28.31,5499.5625377,5499.5625377,5499.5625377,10239,10239.0,10239.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch16384-acksall-prod12-compnone-trial3,1,2880.974571,2880.974571,2880.974571,28.13,28.13,28.13,5539.4179186,5539.4179186,5539.4179186,10207,10207.0,10207.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch16384-acksall-prod6-complz4-trial1,1,3191.210148,3191.210148,3191.210148,31.16,31.16,31.16,2864.4798874000003,2864.4798874000003,2864.4798874000003,5145,5145.0,5145.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch16384-acksall-prod6-complz4-trial2,1,3274.933776,3274.933776,3274.933776,31.98,31.98,31.98,2762.837601,2762.837601,2762.837601,5208,5208.0,5208.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch16384-acksall-prod6-complz4-trial3,1,3287.7632510000003,3287.7632510000003,3287.7632510000003,32.11,32.11,32.11,2756.9579964,2756.9579964,2756.9579964,4854,4854.0,4854.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch16384-acksall-prod6-compnone-trial1,1,3975.433219,3975.433219,3975.433219,38.83,38.83,38.83,2323.643249,2323.643249,2323.643249,5318,5318.0,5318.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch16384-acksall-prod6-compnone-trial2,1,4030.723445,4030.723445,4030.723445,39.35,39.35,39.35,2300.5400452,2300.5400452,2300.5400452,5329,5329.0,5329.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps10000-batch16384-acksall-prod6-compnone-trial3,1,3530.733393,3530.733393,3530.733393,34.480000000000004,34.480000000000004,34.480000000000004,2668.3660317999997,2668.3660317999997,2668.3660317999997,5794,5794.0,5794.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch131072-acks1-prod1-complz4-trial1,1,999.70009,999.70009,999.70009,97.63,97.63,97.63,3.9,3.9,3.9,585,585.0,585.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch131072-acks1-prod1-complz4-trial2,1,999.70009,999.70009,999.70009,97.63,97.63,97.63,4.24,4.24,4.24,526,526.0,526.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch131072-acks1-prod1-complz4-trial3,1,999.64013,999.64013,999.64013,97.62,97.62,97.62,4.8,4.8,4.8,556,556.0,556.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch131072-acks1-prod1-compnone-trial1,1,999.720078,999.720078,999.720078,97.63,97.63,97.63,3.99,3.99,3.99,556,556.0,556.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch131072-acks1-prod1-compnone-trial2,1,999.750062,999.750062,999.750062,97.63,97.63,97.63,3.94,3.94,3.94,533,533.0,533.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch131072-acks1-prod1-compnone-trial3,1,999.590168,999.590168,999.590168,97.62,97.62,97.62,3.97,3.97,3.97,515,515.0,515.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch131072-acks1-prod12-complz4-trial1,1,785.085633,785.085633,785.085633,76.67,76.67,76.67,48.2467525,48.2467525,48.2467525,7674,7674.0,7674.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch131072-acks1-prod12-complz4-trial2,1,781.06197,781.06197,781.06197,76.3,76.3,76.3,47.3791888,47.3791888,47.3791888,7699,7699.0,7699.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch131072-acks1-prod12-complz4-trial3,1,784.086326,784.086326,784.086326,76.58,76.58,76.58,46.1466108,46.1466108,46.1466108,7595,7595.0,7595.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch131072-acks1-prod12-compnone-trial1,1,979.6139370000001,979.6139370000001,979.6139370000001,95.67999999999999,95.67999999999999,95.67999999999999,52.0150078,52.0150078,52.0150078,7644,7644.0,7644.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch131072-acks1-prod12-compnone-trial2,1,968.448624,968.448624,968.448624,94.59,94.59,94.59,52.2366101,52.2366101,52.2366101,7549,7549.0,7549.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch131072-acks1-prod12-compnone-trial3,1,979.357199,979.357199,979.357199,95.66,95.66,95.66,50.439179100000004,50.439179100000004,50.439179100000004,7902,7902.0,7902.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch131072-acks1-prod6-complz4-trial1,1,924.277968,924.277968,924.277968,90.26,90.26,90.26,18.238343999999998,18.238343999999998,18.238343999999998,3740,3740.0,3740.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch131072-acks1-prod6-complz4-trial2,1,918.874966,918.874966,918.874966,89.73,89.73,89.73,17.8949992,17.8949992,17.8949992,3857,3857.0,3857.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch131072-acks1-prod6-complz4-trial3,1,921.136883,921.136883,921.136883,89.96000000000001,89.96000000000001,89.96000000000001,19.0516703,19.0516703,19.0516703,3835,3835.0,3835.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch131072-acks1-prod6-compnone-trial1,1,999.684346,999.684346,999.684346,97.62,97.62,97.62,17.7399989,17.7399989,17.7399989,3703,3703.0,3703.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch131072-acks1-prod6-compnone-trial2,1,999.6492559999999,999.6492559999999,999.6492559999999,97.62,97.62,97.62,16.8049992,16.8049992,16.8049992,4084,4084.0,4084.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch131072-acks1-prod6-compnone-trial3,1,999.48048,999.48048,999.48048,97.61,97.61,97.61,16.6416662,16.6416662,16.6416662,3726,3726.0,3726.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch131072-acksall-prod1-complz4-trial1,1,999.550202,999.550202,999.550202,97.61,97.61,97.61,14.47,14.47,14.47,730,730.0,730.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch131072-acksall-prod1-complz4-trial2,1,999.620144,999.620144,999.620144,97.62,97.62,97.62,13.75,13.75,13.75,728,728.0,728.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch131072-acksall-prod1-complz4-trial3,1,999.020959,999.020959,999.020959,97.56,97.56,97.56,16.13,16.13,16.13,1530,1530.0,1530.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch131072-acksall-prod1-compnone-trial1,1,999.670109,999.670109,999.670109,97.62,97.62,97.62,17.66,17.66,17.66,1202,1202.0,1202.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch131072-acksall-prod1-compnone-trial2,1,999.730073,999.730073,999.730073,97.63,97.63,97.63,17.75,17.75,17.75,1363,1363.0,1363.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch131072-acksall-prod1-compnone-trial3,1,999.770053,999.770053,999.770053,97.63,97.63,97.63,17.51,17.51,17.51,1282,1282.0,1282.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch131072-acksall-prod12-complz4-trial1,1,776.042958,776.042958,776.042958,75.79,75.79,75.79,55.309190300000004,55.309190300000004,55.309190300000004,7707,7707.0,7707.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch131072-acksall-prod12-complz4-trial2,1,776.233442,776.233442,776.233442,75.8,75.8,75.8,60.013415300000005,60.013415300000005,60.013415300000005,7762,7762.0,7762.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch131072-acksall-prod12-complz4-trial3,1,771.148208,771.148208,771.148208,75.31,75.31,75.31,56.9758651,56.9758651,56.9758651,8169,8169.0,8169.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch131072-acksall-prod12-compnone-trial1,1,956.829419,956.829419,956.829419,93.45,93.45,93.45,91.5074132,91.5074132,91.5074132,7567,7567.0,7567.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch131072-acksall-prod12-compnone-trial2,1,960.42345,960.42345,960.42345,93.78,93.78,93.78,80.1000035,80.1000035,80.1000035,7326,7326.0,7326.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch131072-acksall-prod12-compnone-trial3,1,960.83932,960.83932,960.83932,93.85,93.85,93.85,78.36009349999999,78.36009349999999,78.36009349999999,7659,7659.0,7659.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch131072-acksall-prod6-complz4-trial1,1,898.05544,898.05544,898.05544,87.7,87.7,87.7,30.2300002,30.2300002,30.2300002,3982,3982.0,3982.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch131072-acksall-prod6-complz4-trial2,1,890.174914,890.174914,890.174914,86.93,86.93,86.93,26.015009199999998,26.015009199999998,26.015009199999998,4132,4132.0,4132.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch131072-acksall-prod6-complz4-trial3,1,893.208116,893.208116,893.208116,87.23,87.23,87.23,30.271649900000003,30.271649900000003,30.271649900000003,4218,4218.0,4218.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch131072-acksall-prod6-compnone-trial1,1,999.323674,999.323674,999.323674,97.6,97.6,97.6,35.0783574,35.0783574,35.0783574,3829,3829.0,3829.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch131072-acksall-prod6-compnone-trial2,1,999.510946,999.510946,999.510946,97.6,97.6,97.6,43.406734400000005,43.406734400000005,43.406734400000005,3650,3650.0,3650.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch131072-acksall-prod6-compnone-trial3,1,999.625872,999.625872,999.625872,97.62,97.62,97.62,30.6133345,30.6133345,30.6133345,3736,3736.0,3736.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch16384-acks1-prod1-complz4-trial1,1,999.650122,999.650122,999.650122,97.62,97.62,97.62,3.26,3.26,3.26,559,559.0,559.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch16384-acks1-prod1-complz4-trial2,1,999.710084,999.710084,999.710084,97.63,97.63,97.63,3.74,3.74,3.74,557,557.0,557.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch16384-acks1-prod1-complz4-trial3,1,999.690096,999.690096,999.690096,97.63,97.63,97.63,3.61,3.61,3.61,567,567.0,567.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch16384-acks1-prod1-compnone-trial1,1,999.720078,999.720078,999.720078,97.63,97.63,97.63,6.38,6.38,6.38,517,517.0,517.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch16384-acks1-prod1-compnone-trial2,1,999.590168,999.590168,999.590168,97.62,97.62,97.62,6.93,6.93,6.93,506,506.0,506.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch16384-acks1-prod1-compnone-trial3,1,999.70009,999.70009,999.70009,97.63,97.63,97.63,6.34,6.34,6.34,546,546.0,546.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch16384-acks1-prod12-complz4-trial1,1,793.521409,793.521409,793.521409,77.49,77.49,77.49,45.405019100000004,45.405019100000004,45.405019100000004,7799,7799.0,7799.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch16384-acks1-prod12-complz4-trial2,1,798.009104,798.009104,798.009104,77.94,77.94,77.94,45.739962299999995,45.739962299999995,45.739962299999995,7959,7959.0,7959.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch16384-acks1-prod12-complz4-trial3,1,798.24033,798.24033,798.24033,77.95,77.95,77.95,44.4582683,44.4582683,44.4582683,7603,7603.0,7603.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch16384-acks1-prod12-compnone-trial1,1,978.619636,978.619636,978.619636,95.56,95.56,95.56,46.2550073,46.2550073,46.2550073,7545,7545.0,7545.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch16384-acks1-prod12-compnone-trial2,1,979.6434859999999,979.6434859999999,979.6434859999999,95.69,95.69,95.69,44.5934073,44.5934073,44.5934073,7437,7437.0,7437.0
