sweep_value,run_count,throughput_records_per_sec_mean,throughput_records_per_sec_min,throughput_records_per_sec_max,throughput_mb_per_sec_mean,throughput_mb_per_sec_min,throughput_mb_per_sec_max,avg_latency_ms_mean,avg_latency_ms_min,avg_latency_ms_max,max_latency_ms_mean,max_latency_ms_min,max_latency_ms_max
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod12-compnone-trial2,1,998.441813,998.441813,998.441813,0.9599999999999999,0.9599999999999999,0.9599999999999999,529.7221678000001,529.7221678000001,529.7221678000001,15174,15174.0,15174.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod12-compnone-trial3,1,998.2982679999999,998.2982679999999,998.2982679999999,0.9599999999999999,0.9599999999999999,0.9599999999999999,518.0630381000001,518.0630381000001,518.0630381000001,15270,15270.0,15270.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod6-complz4-trial1,1,999.5274849999998,999.5274849999998,999.5274849999998,0.9600000000000001,0.9600000000000001,0.9600000000000001,127.8584393,127.8584393,127.8584393,7564,7564.0,7564.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod6-complz4-trial2,1,999.6896330000001,999.6896330000001,999.6896330000001,0.9600000000000001,0.9600000000000001,0.9600000000000001,131.0285342,131.0285342,131.0285342,7771,7771.0,7771.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod6-complz4-trial3,1,999.6192960000001,999.6192960000001,999.6192960000001,0.9600000000000001,0.9600000000000001,0.9600000000000001,130.0533048,130.0533048,130.0533048,7744,7744.0,7744.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod6-compnone-trial1,1,999.6614679999999,999.6614679999999,999.6614679999999,0.9600000000000001,0.9600000000000001,0.9600000000000001,121.72828069999998,121.72828069999998,121.72828069999998,7478,7478.0,7478.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod6-compnone-trial2,1,999.6994340000001,999.6994340000001,999.6994340000001,0.9600000000000001,0.9600000000000001,0.9600000000000001,133.039987,133.039987,133.039987,7554,7554.0,7554.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod6-compnone-trial3,1,999.616078,999.616078,999.616078,0.9600000000000001,0.9600000000000001,0.9600000000000001,130.91675419999999,130.91675419999999,130.91675419999999,7594,7594.0,7594.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps10000-batch131072-acks1-prod1-complz4-trial1,1,9976.057462,9976.057462,9976.057462,9.74,9.74,9.74,118.38,118.38,118.38,1062,1062.0,1062.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps10000-batch131072-acks1-prod1-complz4-trial2,1,9960.159363,9960.159363,9960.159363,9.73,9.73,9.73,135.96,135.96,135.96,1069,1069.0,1069.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps10000-batch131072-acks1-prod1-complz4-trial3,1,9975.062344,9975.062344,9975.062344,9.74,9.74,9.74,141.1,141.1,141.1,1135,1135.0,1135.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps10000-batch131072-acks1-prod1-compnone-trial1,1,9971.083857,9971.083857,9971.083857,9.74,9.74,9.74,111.93,111.93,111.93,1033,1033.0,1033.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps10000-batch131072-acks1-prod1-compnone-trial2,1,9954.210631,9954.210631,9954.210631,9.72,9.72,9.72,115.4,115.4,115.4,1103,1103.0,1103.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps10000-batch131072-acks1-prod1-compnone-trial3,1,9975.062344,9975.062344,9975.062344,9.74,9.74,9.74,119.51,119.51,119.51,1111,1111.0,1111.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps10000-batch131072-acks1-prod12-complz4-trial1,1,4756.477963,4756.477963,4756.477963,4.640000000000001,4.640000000000001,4.640000000000001,4167.6164651,4167.6164651,4167.6164651,15578,15578.0,15578.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps10000-batch131072-acks1-prod12-complz4-trial2,1,4714.722584,4714.722584,4714.722584,4.609999999999999,4.609999999999999,4.609999999999999,4292.0907388,4292.0907388,4292.0907388,16443,16443.0,16443.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps10000-batch131072-acks1-prod12-complz4-trial3,1,4719.976945,4719.976945,4719.976945,4.609999999999999,4.609999999999999,4.609999999999999,4348.0555237,4348.0555237,4348.0555237,16113,16113.0,16113.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps10000-batch131072-acks1-prod12-compnone-trial1,1,4862.332633999999,4862.332633999999,4862.332633999999,4.75,4.75,4.75,4436.7893665,4436.7893665,4436.7893665,15557,15557.0,15557.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps10000-batch131072-acks1-prod12-compnone-trial2,1,4880.818125999999,4880.818125999999,4880.818125999999,4.760000000000001,4.760000000000001,4.760000000000001,4388.535643,4388.535643,4388.535643,15570,15570.0,15570.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps10000-batch131072-acks1-prod12-compnone-trial3,1,4899.982829,4899.982829,4899.982829,4.7700000000000005,4.7700000000000005,4.7700000000000005,4262.8488388999995,4262.8488388999995,4262.8488388999995,15734,15734.0,15734.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps10000-batch131072-acks1-prod6-complz4-trial1,1,7402.338844,7402.338844,7402.338844,7.22,7.22,7.22,3427.3529759999997,3427.3529759999997,3427.3529759999997,8056,8056.0,8056.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps10000-batch131072-acks1-prod6-complz4-trial2,1,7299.506084000001,7299.506084000001,7299.506084000001,7.12,7.12,7.12,3393.9621245999997,3393.9621245999997,3393.9621245999997,7653,7653.0,7653.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps10000-batch131072-acks1-prod6-complz4-trial3,1,7338.714344,7338.714344,7338.714344,7.16,7.16,7.16,3482.6919867999995,3482.6919867999995,3482.6919867999995,7815,7815.0,7815.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps10000-batch131072-acks1-prod6-compnone-trial1,1,7257.607746000001,7257.607746000001,7257.607746000001,7.09,7.09,7.09,3802.3412857999997,3802.3412857999997,3802.3412857999997,7485,7485.0,7485.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps10000-batch131072-acks1-prod6-compnone-trial2,1,7462.0895519999995,7462.0895519999995,7462.0895519999995,7.279999999999999,7.279999999999999,7.279999999999999,3619.8768443,3619.8768443,3619.8768443,7575,7575.0,7575.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps10000-batch131072-acks1-prod6-compnone-trial3,1,7545.719666999999,7545.719666999999,7545.719666999999,7.370000000000001,7.370000000000001,7.370000000000001,3556.165458,3556.165458,3556.165458,7370,7370.0,7370.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps10000-batch131072-acksall-prod1-complz4-trial1,1,9975.062344,9975.062344,9975.062344,9.74,9.74,9.74,132.23,132.23,132.23,1140,1140.0,1140.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps10000-batch131072-acksall-prod1-complz4-trial2,1,9979.044008,9979.044008,9979.044008,9.75,9.75,9.75,135.27,135.27,135.27,1142,1142.0,1142.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps10000-batch131072-acksall-prod1-complz4-trial3,1,9969.095803,9969.095803,9969.095803,9.74,9.74,9.74,137.2,137.2,137.2,1193,1193.0,1193.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps10000-batch131072-acksall-prod1-compnone-trial1,1,9975.062344,9975.062344,9975.062344,9.74,9.74,9.74,118.65,118.65,118.65,1076,1076.0,1076.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps10000-batch131072-acksall-prod1-compnone-trial2,1,9975.062344,9975.062344,9975.062344,9.74,9.74,9.74,122.39,122.39,122.39,1139,1139.0,1139.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps10000-batch131072-acksall-prod1-compnone-trial3,1,9967.108542,9967.108542,9967.108542,9.73,9.73,9.73,140.46,140.46,140.46,1150,1150.0,1150.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps10000-batch131072-acksall-prod12-complz4-trial1,1,4597.756702000001,4597.756702000001,4597.756702000001,4.49,4.49,4.49,4110.319471,4110.319471,4110.319471,17770,17770.0,17770.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps10000-batch131072-acksall-prod12-complz4-trial2,1,4584.275737000001,4584.275737000001,4584.275737000001,4.4799999999999995,4.4799999999999995,4.4799999999999995,4185.0085979,4185.0085979,4185.0085979,17267,17267.0,17267.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps10000-batch131072-acksall-prod12-complz4-trial3,1,4545.981119,4545.981119,4545.981119,4.430000000000001,4.430000000000001,4.430000000000001,4220.506123600001,4220.506123600001,4220.506123600001,17843,17843.0,17843.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps10000-batch131072-acksall-prod12-compnone-trial1,1,4700.748009,4700.748009,4700.748009,4.59,4.59,4.59,4488.245847300001,4488.245847300001,4488.245847300001,17535,17535.0,17535.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps10000-batch131072-acksall-prod12-compnone-trial2,1,4744.345468,4744.345468,4744.345468,4.64,4.64,4.64,4277.430895099999,4277.430895099999,4277.430895099999,16979,16979.0,16979.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps10000-batch131072-acksall-prod12-compnone-trial3,1,4672.314126,4672.314126,4672.314126,4.58,4.58,4.58,4399.909753999999,4399.909753999999,4399.909753999999,17295,17295.0,17295.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps10000-batch131072-acksall-prod6-complz4-trial1,1,7024.216144,7024.216144,7024.216144,6.869999999999999,6.869999999999999,6.869999999999999,3477.1151263000006,3477.1151263000006,3477.1151263000006,8458,8458.0,8458.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps10000-batch131072-acksall-prod6-complz4-trial2,1,7334.400742,7334.400742,7334.400742,7.16,7.16,7.16,3269.08734,3269.08734,3269.08734,8363,8363.0,8363.0
