trial_index,comparison_mode,metric,metric_label,count,mean_penalty_pct,median_penalty_pct,std_penalty_pct,min_penalty_pct,q25_penalty_pct,q75_penalty_pct,max_penalty_pct
1,tls,throughput_records_per_sec,Throughput records/s,8,37.14892356867081,37.36275424168429,8.708056854383898,25.84672592305221,28.992557367193854,41.63811476405055,53.6375157500677
2,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,8,-26.38056078136573,-26.567205119820528,12.443705947259273,-41.17465644598467,-38.646189539014934,-14.916381697013463,-10.243896622112718
2,mtls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,8,27.313451261659345,13.793367752758616,31.519300074777334,-8.52318413294023,1.4006326924944277,58.79246725213353,79.78848413631022
2,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,8,-18.206345772877626,-19.502820661958282,4.529989364513663,-23.78720744850456,-21.765350748835438,-13.324109656221758,-12.342355566644928
2,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,8,1.3232483440876446,1.2773090449691153,0.5948822043189416,0.7091245881382802,0.7363297794048059,1.9160605327779054,2.0056328525290783
2,mtls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,8,2.158281459834994,2.16119002627881,1.6426219008144083,0.49288125154980966,0.5194028286383241,3.7943155654338097,3.8244261412574874
2,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,8,-22.963931525691823,-21.9788540120675,16.010807962580166,-45.03734885064586,-38.3002421055934,-6.956547337725127,-4.05149815840994
2,mtls,broker_cpu_percent_mean,Broker CPU mean %,8,-46.182050552209276,-45.32485999641564,21.74465474512621,-72.28429937625931,-66.82573506555816,-24.734805365474273,-22.949252079836814
2,mtls,broker_disk_read_sectors_delta_mean,Broker disk read sectors mean,6,428.71403349119515,3.136871386961431,913.4269761849779,-90.52631578947368,-75.27448398113523,231.7455001466576,2449.9999999999995
2,mtls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,8,2.8916057244076483,0.7316847061736454,7.1079635586817025,-3.4061974537593085,-0.3163426315897758,2.440270337404181,20.96711460298321
2,mtls,broker_memory_used_percent_mean,Broker memory %,8,23.87752044928906,22.587170168914454,17.10148935208983,4.541380846001243,7.714336975180887,37.133204083437455,49.71113536494073
2,mtls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,8,1.7211603790969832,1.7060307463990054,1.090943809611048,0.6174361416946017,0.632417570020825,2.798015965478677,2.8777442039533287
2,mtls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,8,1.6010604004495992,1.5595518355104265,0.8236277510249117,0.7677607149592928,0.7780563331767866,2.42799808828182,2.509125411486357
2,mtls,data_consumed_mb,Data consumed MB,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,mtls,fetch_time_ms,Consumer fetch time ms,8,69.24871408623144,40.52142922957043,59.96460843797585,14.791736211564855,18.55904568362454,112.03978976267024,176.62624035281146
2,mtls,rebalance_time_ms,Consumer rebalance time ms,8,57.04287267066354,58.82517489696093,10.462835120325167,38.87240356083086,50.589099270851676,62.73815846250872,73.49397590361446
2,mtls,records_consumed,records consumed,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,mtls,throughput_mb_per_sec,Throughput MB/s,8,31.781418506664252,27.61367445618025,16.801154666598205,13.670045738019873,16.319727146677877,46.380169646624786,55.780851286586895
2,mtls,throughput_records_per_sec,Throughput records/s,8,31.781421418066774,27.613626468831804,16.80116629814576,13.670055572924605,16.319739681835646,46.380134144646924,55.780933055761054
2,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,8,-3.065186900450268,-3.4822122305516325,4.97004213012858,-11.423018183826649,-5.5778789312996615,-1.2610722332958757,6.085443057342784
2,tls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,8,2.954586574312332,0.16889647931023832,26.331243815095956,-29.641246814350126,-12.217632181959292,12.086459343062138,54.71993732863298
