record_size_bytes,comparison_mode,metric,metric_label,count,mean_penalty_pct,median_penalty_pct,std_penalty_pct,min_penalty_pct,q25_penalty_pct,q75_penalty_pct,max_penalty_pct
102400,mtls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,12,0.6254791387125107,0.6258137246846454,0.012589322252595512,0.59715485655025,0.6223281385476762,0.631383271701673,0.6458554390048622
102400,mtls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,12,0.7765303201491287,0.7778102528264502,0.012455205628318086,0.7500607306950228,0.7709621512041562,0.784418667027627,0.7944005363777463
102400,mtls,data_consumed_mb,Data consumed MB,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102400,mtls,fetch_time_ms,Consumer fetch time ms,12,18.745645590109238,19.53084118460285,3.5665527588469677,11.042087851497886,16.722384242867342,20.830475026655982,24.458056560995985
102400,mtls,rebalance_time_ms,Consumer rebalance time ms,12,58.88145304594574,61.57140798672358,11.210374933081264,39.7677793904209,48.728845626282975,67.61045505446401,73.42549923195084
102400,mtls,records_consumed,records consumed,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102400,mtls,throughput_mb_per_sec,Throughput MB/s,12,16.36598959976709,16.85160179766204,2.4526753212233814,11.11110794171752,15.06778066410466,17.71475464010896,20.26058753965067
102400,mtls,throughput_records_per_sec,Throughput records/s,12,16.36599106655561,16.851605128064918,2.452672029259853,11.111112039644437,15.06778766024028,17.71476169423771,20.260568785907928
102400,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,12,-3.597539357758157,-0.5608171038606661,21.32598759203138,-70.40288817461415,-2.0143808906887033,2.1456717684782856,24.173302255799676
102400,tls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,12,19.748034253479172,2.8371279099626263,48.89396486772491,-29.129246388129637,-9.371241372519043,32.74910794648599,159.68
102400,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,12,4.973585489619157,6.6165207116730915,11.914975657668423,-18.72335756733775,-0.6177681819142913,7.298594908300447,36.02552348445671
102400,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,12,9.240747689565323,0.8149716000659032,27.930145801642777,0.7739931304198057,0.7927292012081119,0.8523615529289963,101.8745074444391
102400,tls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,12,8.588204366190165,0.5213770531111681,26.759327363973497,0.49782393079003245,0.5115826248996631,0.5334662239951755,97.3388429236701
102400,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,12,-0.9315435804058861,-3.4530699396958786,7.4954394252399865,-11.68630424638357,-5.5958398315169005,1.8872366525713586,18.894932722588052
102400,tls,broker_cpu_percent_mean,Broker CPU mean %,12,-2.054958380097186,-0.3044693758051339,15.94276629160755,-49.65597110153846,-3.216302878583271,1.0923963378674513,18.85965343445419
102400,tls,broker_disk_read_sectors_delta_mean,Broker disk read sectors mean,12,474.6385413497599,-0.7709951181837735,1545.3826121194495,-96.7406189462879,-8.208547446727922,23.115716961334165,5594.437772106291
102400,tls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,12,8.364629241968695,-0.018442440685470456,27.57721267859464,-1.7348320392083383,-0.04651774578708447,0.3159740618705885,99.79298217928324
102400,tls,broker_memory_used_percent_mean,Broker memory %,12,12.192999479033261,11.49405504747968,3.7025410523624807,7.619926094474107,10.6628200242244,13.071931405725465,23.126058500700754
102400,tls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,12,8.444267141604552,0.6222825372945371,25.910905600607006,0.6066122725962116,0.6147596804368325,0.6461382494531578,94.3809693966152
102400,tls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,12,8.807822502001674,0.7936957400563898,26.565441681373205,0.7789068411488219,0.7821553303538011,0.808744062815042,96.91539530902816
102400,tls,data_consumed_mb,Data consumed MB,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102400,tls,fetch_time_ms,Consumer fetch time ms,12,39.20275253659616,37.44774405173575,8.200764059337075,30.88535291717666,34.208147962442084,40.35803269468122,63.9066757493188
102400,tls,rebalance_time_ms,Consumer rebalance time ms,12,88.3695251909307,75.42805272368543,53.12018560138922,58.08823529411765,65.1742393905812,81.36025014006026,262.1190130624093
102400,tls,records_consumed,records consumed,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
