acks,comparison_mode,metric,metric_label,count,mean_penalty_pct,median_penalty_pct,std_penalty_pct,min_penalty_pct,q25_penalty_pct,q75_penalty_pct,max_penalty_pct
1,tls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,863,2.189759018737053,0.8258067344965805,6.66039338782043,-2.015060338602376,0.7538416989594203,1.7435252260171645,179.53519737688413
1,tls,broker_network_tx_bytes_delta_total,Broker network TX bytes total,863,2.189759018737053,0.8258067344965829,6.660393387820432,-2.015060338602376,0.7538416989594203,1.7435252260171619,179.53519737688416
1,tls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,864,1115.914745017234,319.1570607501816,1777.3789365607608,-68.54237407034098,93.40096430383538,1469.4798782616317,10981.785150078877
1,tls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,864,836.8419859516486,209.25420923885395,1247.865647224788,-66.67768765821154,79.18701452325232,1088.0150459188421,8332.253234948133
1,tls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,864,221.7958297535528,95.92977820266789,296.7846576005693,-53.25847202727133,61.683304974834186,230.16923548025179,2522.0250521920657
1,tls,interval_max_latency_ms_p99,Interval max latency p99 diagnostic,864,82.13008551583914,81.98257568034236,23.49203699156927,4.637061937449908,65.88316586041785,96.48319084243559,188.83838882850839
1,tls,max_latency_ms,Maximum latency ms,864,81.06312216779013,79.43612476122428,24.143214937885507,11.621233859397417,64.02171710174807,95.0911146466755,186.13376835236542
1,tls,producer_avg_latency_ms_max,Producer shard max avg latency ms,864,1000.6637048083526,532.0895835113893,1175.8653095237585,24.14268954110088,172.17953112102134,1510.1794033779338,8131.988402995893
1,tls,producer_avg_latency_ms_min,Producer shard min avg latency ms,864,1146.1454351614007,650.8530171400977,1302.165690106826,21.675384863884286,188.82545867034915,1652.3959268812832,8079.169825625473
1,tls,producer_throughput_records_per_sec_max,Producer shard max throughput records/s,864,10.795271986074416,3.589145024203367,13.800081017660904,-3.899142571439248,0.0020033681691198563,18.54055515023318,55.49321335244159
1,tls,producer_throughput_records_per_sec_min,Producer shard min throughput records/s,864,11.13607552194676,3.9580707043926795,13.959627207399272,-3.899142571439248,-0.0019993095523263282,19.77743551145752,50.10070892630931
1,tls,throughput_mb_per_sec,Throughput MB/s,864,11.003487698544928,3.768480724966434,13.87804135033144,-3.894582723279644,0.0,19.725147014573995,50.0
1,tls,throughput_records_per_sec,Throughput records/s,864,11.00272752494238,3.7739674717524894,13.868455807449749,-3.899142571439248,-0.000249842328926419,19.73764165114268,50.01742907505995
all,mtls,avg_latency_ms,Average latency ms,864,861.9684970797281,538.9210378183318,1026.6172336369727,-21.76277763894809,158.89142316047256,1101.0203779296749,7143.5525721363065
all,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,863,2.245488677722005,-0.08021336920362616,161.81648592694137,-95.7119233944934,-5.860367507512247,2.3565069470515208,4714.106222806124
all,mtls,benchmark_client_disk_read_sectors_delta,Benchmark client disk read sectors,20,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0
all,mtls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,863,20.105462153770933,8.191613657016747,88.6482119456152,-95.55626662400256,-10.599754086577953,32.154727656769126,1531.3777385678577
all,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,863,3.5107236109597895,2.8657736103310136,16.98854287317903,-76.83337859139063,-6.234881066172264,13.147135354387734,302.51390474285813
all,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,863,37.622778332520895,27.804004709527614,50.4022959963536,-18.749982783902627,19.621530761536206,39.73620435282031,921.9783832552105
