batch_size,comparison_mode,metric,metric_label,count,mean_penalty_pct,median_penalty_pct,std_penalty_pct,min_penalty_pct,q25_penalty_pct,q75_penalty_pct,max_penalty_pct
131072,mtls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,863,2.2191321789221834,0.49209616881068974,5.159397490968862,0.18248726156915734,0.4341942502529866,0.97861326019484,100.90321716795249
131072,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,864,-8.692469666988288,-8.992241209660769,23.319889082254548,-70.40121546339542,-27.751485857746193,7.2406709877350774,72.72947836635663
131072,mtls,broker_cpu_percent_mean,Broker CPU mean %,864,-29.182559097718627,-35.94180695909138,32.22432134011326,-86.07757884822443,-52.73693580140805,-6.461464365663741,63.660934247781654
131072,mtls,broker_disk_read_sectors_delta_mean,Broker disk read sectors mean,354,-6.672584358839821,-30.46703688531187,205.7241481205024,-100.0,-75.22051566740686,0.0,3015.0
131072,mtls,broker_disk_read_sectors_delta_total,Broker disk read sectors total,354,-6.672584358839819,-30.46703688531187,205.7241481205024,-100.0,-75.22051566740686,0.0,3015.0
131072,mtls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,864,4.432883971034808,0.31634664062244255,28.73904392016158,-80.74083022514836,-3.3130492765829844,5.92461899468156,224.3741058655221
131072,mtls,broker_disk_write_sectors_delta_total,Broker disk write sectors total,864,4.61334527810423,0.31634664062244877,29.22090889942916,-80.74083022514836,-3.3130492765829773,6.041587689029384,224.37410586552215
131072,mtls,broker_memory_used_percent_mean,Broker memory %,864,-0.4146302162242141,-0.02767066853174143,2.0385617594316217,-3.884021362307349,-2.5274478480893934,1.1332730853627395,5.031157533392004
131072,mtls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,864,1.7146564581546815,0.6264453845379476,4.28129793546698,-6.619211371826528,0.5694356443497833,0.7357315340990338,101.64008590671949
131072,mtls,broker_network_rx_bytes_delta_total,Broker network RX bytes total,864,1.8893244870325379,0.6265589192055017,6.653750020702453,-6.619211371826536,0.5694356443497948,0.7381032299077237,151.52196158411314
131072,mtls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,864,1.865776727705949,0.7825236387115351,4.431404545851344,-19.049349994277993,0.7239258877260475,0.9245061959629368,102.0298416613603
131072,mtls,broker_network_tx_bytes_delta_total,Broker network TX bytes total,864,2.0063160506325506,0.7827469124725797,5.55012826556725,-8.471345020239147,0.7243201113050817,0.9267180068909953,102.37662501430502
131072,mtls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,864,1292.4542053791188,505.83393919406944,1857.0098828779855,-58.78039603271405,100.79338726228862,1786.7488356082583,10760.298507462687
131072,mtls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,864,1088.0159983534584,343.9348384573076,1442.9606717043475,-72.20929104115498,91.56380312222711,1699.1696079680817,10788.682018618325
131072,mtls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,864,213.90817377202777,123.17719963385576,229.1221187978847,-71.89466523045523,82.4519465661269,306.3465270568834,2467.098121085597
131072,mtls,interval_max_latency_ms_p99,Interval max latency p99 diagnostic,864,98.9241143800066,94.77380540742317,33.4292415885355,-72.18178509689747,82.65560161950445,111.38865758010239,227.93956259308618
131072,mtls,max_latency_ms,Maximum latency ms,864,98.40191500820714,92.87344059939912,35.23539601306337,-72.24409448818898,80.35601559099203,111.20499394149212,227.96116504854368
131072,mtls,producer_avg_latency_ms_max,Producer shard max avg latency ms,864,1330.4921486253131,955.3248907984996,1279.4502267907287,11.290220620772498,474.4047320216676,1865.9501964319131,8594.298139647259
131072,mtls,producer_avg_latency_ms_min,Producer shard min avg latency ms,864,1578.2221611496057,1038.712569424087,1435.7013806324235,11.290220620772498,496.90620026971715,2484.6326375501762,9135.841546626232
131072,mtls,producer_throughput_records_per_sec_max,Producer shard max throughput records/s,864,9.826654289155872,0.1573154330975817,15.30994407911609,-13.120045544930214,-0.002999247048905829,17.687008544433027,55.70087701314004
131072,mtls,producer_throughput_records_per_sec_min,Producer shard min throughput records/s,864,10.309286008923902,0.14734129216993302,15.550730419863017,-13.120045544930214,-0.016217870257568393,19.557415961452094,53.615550132760944
131072,mtls,throughput_mb_per_sec,Throughput MB/s,864,10.133889871610567,0.020488654461380165,15.440872447680977,-13.118594436310408,0.0,18.965042080085546,53.99673735725937
131072,mtls,throughput_records_per_sec,Throughput records/s,864,10.135073521682317,0.10552747650182409,15.44346543939863,-13.120045544930214,-0.008018147109314108,18.981624958866533,53.97574956233706
131072,tls,avg_latency_ms,Average latency ms,864,1424.8317678852682,994.1263489395299,1301.3972508302188,19.20475377710348,518.6868216225437,2054.86686790779,6954.148625292784
131072,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,863,0.5863064024750018,0.9118761145935209,13.322958907568168,-75.44345190497215,-1.4761285389874397,5.233851213210564,95.25561903670928
131072,tls,benchmark_client_disk_read_sectors_delta,Benchmark client disk read sectors,12,-99.6031746031746,-100.0,1.3161209485537335,-100.0,-100.0,-100.0,-95.23809523809523
131072,tls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,863,18.783314823437646,-4.619565217391304,418.43060069241477,-91.692498450093,-19.993189833372767,13.100604609063543,12123.75919117647
131072,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,863,8.22446917910707,6.673367712612538,10.43895031489028,-49.46399040078934,-0.7509830386569577,16.75360167211776,38.13913685628029
131072,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,863,41.41701707855431,28.316994545679325,65.98801138932406,-12.626930735250031,23.099854560003415,41.05481956498336,1535.6386931622967
131072,tls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,863,2.0008901521083913,0.4840172458339116,5.0096805592224785,0.07287558199494784,0.42994373926995527,0.7517117595305698,107.20478226705427
131072,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,864,-3.1376144597607674,-4.852836712415209,22.58633076787787,-68.66848887153456,-18.957556030589444,12.110487052041545,71.81419889763042
131072,tls,broker_cpu_percent_mean,Broker CPU mean %,864,-18.407425329153938,-25.11761100383055,28.812689119816945,-83.52359766109423,-36.46903172688896,0.8140535541222973,66.45381362220584
131072,tls,broker_disk_read_sectors_delta_mean,Broker disk read sectors mean,354,-13.136878349949281,-34.03866354579968,330.8173818405819,-100.0,-84.28350772580535,-7.789966103082867,5940.073529411764
131072,tls,broker_disk_read_sectors_delta_total,Broker disk read sectors total,354,-13.2333102633024,-34.03866354579968,330.81781111536105,-100.0,-84.28350772580535,-7.838434080568401,5940.073529411765
131072,tls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,864,6.08389269603159,-0.24349566419745,101.01405111931788,-78.39232217441595,-4.1118160666528984,3.596488219148989,2868.934815928461
131072,tls,broker_disk_write_sectors_delta_total,Broker disk write sectors total,864,6.224728765292839,-0.2579862612215642,101.15807605992987,-78.39232217441597,-4.135122408014254,3.54955139797098,2868.9348159284605
131072,tls,broker_memory_used_percent_mean,Broker memory %,864,-0.005330040551068083,0.7963978678566981,2.7576914441306757,-9.505447329587934,-0.7189851808210139,1.671219056598709,5.112722588606834
131072,tls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,864,1.6382508359053758,0.6059040415692829,6.5328829562424025,-1.5329621269661626,0.5342132711879262,0.6561701966728566,181.75657423832382
