benchmark_type,broker_count,partitions,replication_factor,min_insync_replicas,num_records,record_size_bytes,throughput_limit_records_per_sec,producer_count,consumer_count,batch_size,linger_ms,acks,compression_type,trial_index,comparison_mode,metric,metric_label,pct_change_vs_plaintext,penalty_pct_vs_plaintext,rank_type
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,2,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,-23.816675297773177,-23.816675297773177,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,2,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,-16.709284028324152,-16.709284028324152,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,3,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,-15.264275338026593,-15.264275338026593,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,3,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,-14.298935677926897,-14.298935677926897,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,1,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,-12.715471376888704,-12.715471376888704,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,-12.706676583328566,-12.706676583328566,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,1,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,-11.68630424638357,-11.68630424638357,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,none,1,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,10.27790295929097,10.27790295929097,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,none,3,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,-2.7997810870755,-2.7997810870755,highest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,none,2,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,-4.05149815840994,-4.05149815840994,highest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,2,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,-4.163207576176867,-4.163207576176867,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,3,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,-4.355516250276369,-4.355516250276369,highest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,3,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,-4.483716387388205,-4.483716387388205,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,1,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,-5.82075385039348,-5.82075385039348,highest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,none,3,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,-7.039791413587738,-7.039791413587738,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,2,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,-7.887660591574547,-7.887660591574547,highest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,1,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,-8.959402706486221,-8.959402706486221,highest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,1,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,-58.99002894821486,-58.99002894821486,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,-45.90286692340608,-45.90286692340608,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,2,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,-45.03734885064586,-45.03734885064586,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,2,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,-41.320559295701706,-41.320559295701706,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,1,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,-38.575326726985494,-38.575326726985494,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,2,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,-37.29346970889063,-37.29346970889063,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,3,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,-35.40027764923647,-35.40027764923647,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,-35.26558891454965,-35.26558891454965,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,-33.55611250348092,-33.55611250348092,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,1,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,-29.884017876143865,-29.884017876143865,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,1,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,36.02552348445671,36.02552348445671,highest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,1,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,9.705491042674307,9.705491042674307,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,none,2,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,8.592226537191843,8.592226537191843,highest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,3,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,6.867384365336648,6.867384365336648,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,2,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,6.851744547473991,6.851744547473991,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,none,1,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,6.693751308604072,6.693751308604072,highest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,2,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,6.539290114742112,6.539290114742112,highest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,0.23093480015546217,0.23093480015546217,highest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,1,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,0.21893599789042567,0.21893599789042567,highest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,2,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-0.2083329299742849,-0.2083329299742849,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,3,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-18.72335756733775,-18.72335756733775,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,1,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-2.1132692352844593,-2.1132692352844593,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,2,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-1.5201517760346859,-1.5201517760346859,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,1,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-1.4616692913385976,-1.4616692913385976,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-1.0282122467384651,-1.0282122467384651,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,none,2,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-1.0245822254309735,-1.0245822254309735,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,3,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-0.9583940723879648,-0.9583940723879648,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,none,3,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-0.9278073938287217,-0.9278073938287217,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,2,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-0.8398359083994809,-0.8398359083994809,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-0.7923562856596486,-0.7923562856596486,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,none,1,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-8.51217034520019,-8.51217034520019,highest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,1,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-8.68471813316703,-8.68471813316703,highest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,3,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-11.233467953704723,-11.233467953704723,highest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,2,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-12.342355566644928,-12.342355566644928,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,2,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-12.386400456232796,-12.386400456232796,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,3,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-12.772367913613575,-12.772367913613575,highest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,none,3,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-13.027340265112915,-13.027340265112915,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,none,2,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-13.636679389551412,-13.636679389551412,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,1,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-13.936879748907687,-13.936879748907687,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,none,3,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-15.110935422431456,-15.110935422431456,highest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,1,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-23.848700429668245,-23.848700429668245,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,2,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-23.78720744850456,-23.78720744850456,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,1,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-23.4818064516129,-23.4818064516129,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,2,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-23.208021499585225,-23.208021499585225,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,3,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-22.66055795274874,-22.66055795274874,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-22.36439952990193,-22.36439952990193,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,3,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-22.208454597544794,-22.208454597544794,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-22.16718002320297,-22.16718002320297,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,none,1,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-21.874399999999994,-21.874399999999994,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,1,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-21.873506074809963,-21.873506074809963,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,1,tls,broker_memory_used_percent_mean,Broker memory %,74.51184031038038,74.51184031038038,highest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,2,tls,broker_memory_used_percent_mean,Broker memory %,65.06542973373719,65.06542973373719,highest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,tls,broker_memory_used_percent_mean,Broker memory %,60.63057577714179,60.63057577714179,highest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,1,tls,broker_memory_used_percent_mean,Broker memory %,57.57432108271272,57.57432108271272,highest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,2,tls,broker_memory_used_percent_mean,Broker memory %,55.2082980144792,55.2082980144792,highest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,3,tls,broker_memory_used_percent_mean,Broker memory %,53.88040530606607,53.88040530606607,highest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,1,tls,broker_memory_used_percent_mean,Broker memory %,53.14971125157059,53.14971125157059,highest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,2,tls,broker_memory_used_percent_mean,Broker memory %,49.47023939420587,49.47023939420587,highest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,3,tls,broker_memory_used_percent_mean,Broker memory %,48.73342597919785,48.73342597919785,highest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,tls,broker_memory_used_percent_mean,Broker memory %,48.151272594485036,48.151272594485036,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,1,tls,broker_memory_used_percent_mean,Broker memory %,7.619926094474107,7.619926094474107,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,2,tls,broker_memory_used_percent_mean,Broker memory %,8.713768204763374,8.713768204763374,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,none,3,tls,broker_memory_used_percent_mean,Broker memory %,10.249088751410893,10.249088751410893,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,3,tls,broker_memory_used_percent_mean,Broker memory %,10.80073044849557,10.80073044849557,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,none,1,tls,broker_memory_used_percent_mean,Broker memory %,10.997546264835714,10.997546264835714,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,none,2,tls,broker_memory_used_percent_mean,Broker memory %,11.483569277153777,11.483569277153777,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,3,tls,broker_memory_used_percent_mean,Broker memory %,11.504540817805585,11.504540817805585,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,2,tls,broker_memory_used_percent_mean,Broker memory %,11.950842282301705,11.950842282301705,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,1,tls,broker_memory_used_percent_mean,Broker memory %,12.97188068215051,12.97188068215051,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,none,3,tls,broker_memory_used_percent_mean,Broker memory %,13.372083576450331,13.372083576450331,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,1,mtls,broker_memory_used_percent_mean,Broker memory %,57.80100536248634,57.80100536248634,highest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,2,mtls,broker_memory_used_percent_mean,Broker memory %,49.71113536494073,49.71113536494073,highest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,mtls,broker_memory_used_percent_mean,Broker memory %,45.608199106771465,45.608199106771465,highest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,1,mtls,broker_memory_used_percent_mean,Broker memory %,42.72385096676248,42.72385096676248,highest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,2,mtls,broker_memory_used_percent_mean,Broker memory %,40.70506754218533,40.70506754218533,highest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,3,mtls,broker_memory_used_percent_mean,Broker memory %,39.586299594370686,39.586299594370686,highest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,1,mtls,broker_memory_used_percent_mean,Broker memory %,38.69110380422451,38.69110380422451,highest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,mtls,broker_memory_used_percent_mean,Broker memory %,35.942582930521496,35.942582930521496,highest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,2,mtls,broker_memory_used_percent_mean,Broker memory %,35.386955461765176,35.386955461765176,highest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,3,mtls,broker_memory_used_percent_mean,Broker memory %,35.2105129339851,35.2105129339851,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,3,mtls,broker_memory_used_percent_mean,Broker memory %,3.0631280670584338,3.0631280670584338,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,1,mtls,broker_memory_used_percent_mean,Broker memory %,4.0515523125867094,4.0515523125867094,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,2,mtls,broker_memory_used_percent_mean,Broker memory %,4.541380846001243,4.541380846001243,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,none,3,mtls,broker_memory_used_percent_mean,Broker memory %,5.456759948476048,5.456759948476048,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,3,mtls,broker_memory_used_percent_mean,Broker memory %,6.737481019238099,6.737481019238099,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,none,1,mtls,broker_memory_used_percent_mean,Broker memory %,6.781712753952291,6.781712753952291,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,none,2,mtls,broker_memory_used_percent_mean,Broker memory %,6.989810908890373,6.989810908890373,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,2,mtls,broker_memory_used_percent_mean,Broker memory %,7.955845663944391,7.955845663944391,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,1,mtls,broker_memory_used_percent_mean,Broker memory %,8.31450977523194,8.31450977523194,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,none,3,mtls,broker_memory_used_percent_mean,Broker memory %,8.708311236275586,8.708311236275586,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,1,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,101.8745074444391,101.8745074444391,highest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,2,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,1.8682111270268438,1.8682111270268438,highest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,1,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,1.8465993711170823,1.8465993711170823,highest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,2,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,1.829576232657523,1.829576232657523,highest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,1,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,1.8002088282006006,1.8002088282006006,highest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,1.7723288354404045,1.7723288354404045,highest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,1.749726481513499,1.749726481513499,highest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,2,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,1.7456220660125945,1.7456220660125945,highest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,3,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,1.7186812799846234,1.7186812799846234,highest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,1,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,1.7061791407941618,1.7061791407941618,highest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,3,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,0.7739931304198057,0.7739931304198057,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,none,3,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,0.7873099561152581,0.7873099561152581,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,none,1,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,0.7904013483376122,0.7904013483376122,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,none,3,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,0.7935051521649451,0.7935051521649451,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,2,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,0.8099561421153166,0.8099561421153166,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,none,2,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,0.8128793656825207,0.8128793656825207,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,none,1,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,0.8170638344492857,0.8170638344492857,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,1,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,0.8468142565668426,0.8468142565668426,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,3,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,0.8508644277573572,0.8508644277573572,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,none,2,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,0.8568529284439136,0.8568529284439136,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,2,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,2.0056328525290783,2.0056328525290783,highest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,2,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,1.9529045252406674,1.9529045252406674,highest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,1,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,1.914512942365452,1.914512942365452,highest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,2,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,1.9037792019569848,1.9037792019569848,highest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,1.9033559556828252,1.9033559556828252,highest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,1.840767033193995,1.840767033193995,highest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,1.8393386848573268,1.8393386848573268,highest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,1,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,1.822362599724812,1.822362599724812,highest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,1,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,1.8200596613528326,1.8200596613528326,highest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,3,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,1.8145330349436524,1.8145330349436524,highest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,none,1,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,0.6686920652064623,0.6686920652064623,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,none,2,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,0.7091245881382802,0.7091245881382802,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,none,2,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,0.7172316835372596,0.7172316835372596,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,3,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,0.7262576199949344,0.7262576199949344,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,none,1,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,0.7384764036112309,0.7384764036112309,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,1,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,0.740601948031231,0.740601948031231,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,2,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,0.7426958113606547,0.7426958113606547,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,none,3,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,0.7443568494592124,0.7443568494592124,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,2,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,0.7546806716431906,0.7546806716431906,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,none,3,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,0.7600538831474966,0.7600538831474966,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,1,tls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,97.3388429236701,97.3388429236701,highest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,2,tls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,3.5911465542624215,3.5911465542624215,highest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,2,tls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,3.5616637569156757,3.5616637569156757,highest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,tls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,3.554662874414199,3.554662874414199,highest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,tls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,3.5453654315029772,3.5453654315029772,highest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,1,tls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,3.545260756028721,3.545260756028721,highest_penalty
