producer_count,comparison_mode,metric,metric_label,count,mean_penalty_pct,median_penalty_pct,std_penalty_pct,min_penalty_pct,q25_penalty_pct,q75_penalty_pct,max_penalty_pct
6,mtls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,576,14.115968738324577,9.336539163651112,39.66144352999161,-86.14414500815192,-10.068244094957395,32.38434930338769,287.78195488721803
6,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,576,5.685881446583349,5.732425826057227,11.858394819720964,-20.831362049095823,-3.4909304825039826,13.767734210232199,80.53320219298817
6,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,576,31.011632959323656,27.37142829564852,17.3892648027845,-4.97058892017995,21.878529617450106,39.05708047282488,107.1480504372754
6,mtls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,576,3.0990556044950943,0.7177654376796172,5.092906931597765,-20.566594373433677,0.4515182856867601,2.0518466256591936,16.567996052778927
6,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,575,-8.2321353732796,-9.451678165689676,19.996573427733285,-62.50683326825459,-24.12709253002355,5.2656915000448805,51.67139509066243
6,mtls,broker_cpu_percent_mean,Broker CPU mean %,575,-26.796365992968912,-31.362332102364338,28.262792421072614,-83.64753262644447,-45.73130865423347,-7.224955493609324,43.718876088838435
6,mtls,broker_disk_read_sectors_delta_mean,Broker disk read sectors mean,249,740.8867865064665,-42.062158756824864,12002.790634088899,-100.0,-84.30587337909992,-11.891402714932124,189736.0
6,mtls,broker_disk_read_sectors_delta_total,Broker disk read sectors total,249,740.8867865064665,-42.062158756824864,12002.790634088899,-100.0,-84.30587337909992,-11.891402714932127,189736.0
6,mtls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,575,5.026486486002566,0.4887251758667649,29.2259102427226,-80.74083022514836,-2.5080074374344554,5.018643457706718,269.6936449615568
6,mtls,broker_disk_write_sectors_delta_total,Broker disk write sectors total,575,5.026486486002566,0.4887251758667587,29.2259102427226,-80.74083022514836,-2.5080074374344603,5.018643457706712,269.6936449615568
6,mtls,broker_memory_used_percent_mean,Broker memory %,575,-0.7548517203354368,-0.12959609594786634,3.019291274331012,-32.33485081349778,-2.851586787498969,1.0845455555754633,4.28222845435139
6,mtls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,575,2.214537647316497,0.6620375926422831,3.3647070172105535,-18.456986148750342,0.6125151687054573,1.533714349111016,11.778357513429622
