compression_type,comparison_mode,metric,metric_label,count,mean_penalty_pct,median_penalty_pct,std_penalty_pct,min_penalty_pct,q25_penalty_pct,q75_penalty_pct,max_penalty_pct
lz4,tls,broker_disk_write_sectors_delta_total,Broker disk write sectors total,863,3.8334216829557612,-0.022492073873020664,28.145678270311592,-81.62053207367174,-4.040827915360397,3.86891003032892,171.85626781093387
lz4,tls,broker_memory_used_percent_mean,Broker memory %,863,-0.38990846875566343,0.19945004839075184,3.4536480890402124,-31.655034843364238,-1.1000748221261412,1.55225313798275,4.928785418379874
lz4,tls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,863,1.6370965326881866,0.6469250949592388,2.3347214167351487,-18.42776514719073,0.5980568877596084,1.5149045326794957,10.736007308117234
lz4,tls,broker_network_rx_bytes_delta_total,Broker network RX bytes total,863,1.5982313445005407,0.6469250949592277,2.613787204037636,-32.91868518812351,0.5973992788993889,1.5149045326794948,10.73600730811722
lz4,tls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,863,1.7538037784804998,0.8219678882509531,2.381500777900266,-18.42865465340211,0.7503012835291989,1.5239545898854148,11.13614549719886
lz4,tls,broker_network_tx_bytes_delta_total,Broker network TX bytes total,863,1.7149432567432579,0.8219678882509555,2.657478669008661,-32.92673948151973,0.7503012835291987,1.5239545898854132,11.13614549719886
lz4,tls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,864,1078.783760438915,303.86604568106384,1666.231311533353,-69.14593196047119,89.71923658952396,1518.0740141934539,10981.785150078877
lz4,tls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,864,739.4503566685858,125.27199866925346,1213.0942207196074,-82.51558335883902,78.97273579767554,863.778527035538,8332.253234948133
lz4,tls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,864,229.40056998663508,95.05106913168655,312.4865921039844,-76.95011913597125,58.41892296567758,288.3034699725052,2522.0250521920657
lz4,tls,interval_max_latency_ms_p99,Interval max latency p99 diagnostic,864,79.92245778096843,81.98047461403277,28.563278396520897,-78.20915542598257,64.94610307626586,96.24005279693944,184.08178508075812
lz4,tls,max_latency_ms,Maximum latency ms,864,78.59105952307735,78.88541899448394,28.500825869462243,-78.47660139395951,64.13271036062649,94.64917745073731,189.76377952755905
lz4,tls,producer_avg_latency_ms_max,Producer shard max avg latency ms,864,1013.7733883457685,538.8668955740014,1217.30012686932,-20.869041144217896,176.4257219861398,1488.3502702297187,8131.988402995893
lz4,tls,producer_avg_latency_ms_min,Producer shard min avg latency ms,864,1059.2666561963292,591.6590628033989,1230.7457385643577,-20.869041144217896,193.31154020490294,1446.0383086246484,6494.531036368608
lz4,tls,producer_throughput_records_per_sec_max,Producer shard max throughput records/s,864,9.861666023862343,2.311366320229233,13.38648748030386,-24.07268572643079,0.0037498594012055344,18.007207767785047,55.49321335244159
lz4,tls,producer_throughput_records_per_sec_min,Producer shard min throughput records/s,864,10.080701445785337,2.5267365505005897,13.37604751851642,-24.07268572643079,-0.001999199266833828,18.835218422927355,48.50058567279453
lz4,tls,throughput_mb_per_sec,Throughput MB/s,864,9.985971185102848,2.4444759667285334,13.340283451783334,-24.05693950177935,0.0,18.746946612559963,49.93446920052425
lz4,tls,throughput_records_per_sec,Throughput records/s,864,9.98720473156853,2.4534323120183457,13.33075030086315,-24.07268572643079,0.0,18.738825470247892,49.65143271325991
none,mtls,avg_latency_ms,Average latency ms,864,878.7422785854562,552.2784775541882,1004.0339561983807,-18.95275518596364,163.00462863623824,1231.1394783401392,6068.514113872049
none,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,863,2.029128805701322,-0.05633888547770803,161.4824625788136,-95.7119233944934,-5.11642565449489,2.571963679677892,4714.106222806124
none,mtls,benchmark_client_disk_read_sectors_delta,Benchmark client disk read sectors,15,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0
none,mtls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,863,23.320166891548293,8.025078369905957,86.16088216346917,-94.29667651786178,-10.600976401483923,34.33447216890595,1204.9474689589304
none,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,863,2.7089954984199114,2.357617615095065,13.701754123699748,-76.83337859139063,-7.391445207986517,12.912925796873946,80.53320219298817
none,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,863,36.943354570789246,27.9592658593649,41.481252374600444,-15.622456444167371,21.066036600125898,39.79267716626355,275.1632390852506
none,mtls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,863,2.45283931210255,0.6477584595475885,3.9983909788288647,0.18248726156915734,0.452596920072739,2.0450672769934313,16.567996052778927
none,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,863,-7.913731968669,-7.8327546296296315,22.033687348476267,-70.24585226961617,-24.786640526192475,6.734080085141534,72.72947836635663
none,mtls,broker_cpu_percent_mean,Broker CPU mean %,863,-27.387101221934003,-32.6051504202895,30.792317201911395,-83.64753262644447,-50.49939287794185,-5.615784108011727,61.77921932560855
none,mtls,broker_disk_read_sectors_delta_mean,Broker disk read sectors mean,357,26855.239069229745,-30.959509552323922,495526.94050756376,-100.0,-70.36110117983554,-2.91970802919707,9374500.0
none,mtls,broker_disk_read_sectors_delta_total,Broker disk read sectors total,357,26855.239069229745,-30.959509552323922,495526.94050756376,-100.0,-70.36110117983554,-2.9197080291970803,9374500.0
none,mtls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,863,3.811623545428874,0.16435011144215775,30.208000596179595,-80.74083022514836,-3.5612873701743606,4.977512894975245,297.19367826452736
none,mtls,broker_disk_write_sectors_delta_total,Broker disk write sectors total,863,3.9922939617764763,0.1643501114421515,30.670979492046758,-80.74083022514836,-3.561287370174367,4.985583530742712,297.19367826452736
none,mtls,broker_memory_used_percent_mean,Broker memory %,863,-0.8651562541068573,-0.273608171015961,3.6781189305672024,-46.19869961847966,-2.7247472185567374,1.0204117876909775,5.031157533392004
none,mtls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,863,1.8485565049758008,0.6603403894166168,2.729685730061574,-6.619211371826528,0.6069481314230623,1.5369331511908255,13.319822179965197
none,mtls,broker_network_rx_bytes_delta_total,Broker network RX bytes total,863,2.023426930179124,0.6603739239837343,5.777305347029381,-6.619211371826536,0.6069481314230589,1.539188463831037,151.52196158411314
none,mtls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,863,2.01063274244136,0.8458657862583452,3.088038106893636,-19.049349994277993,0.7557254853883895,1.5503697491002864,21.962632267418904
none,mtls,broker_network_tx_bytes_delta_total,Broker network TX bytes total,863,2.1513349151048407,0.8460403973960071,4.546945138782791,-8.471345020239147,0.7557820813925302,1.554142482969723,102.37662501430502
none,mtls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,864,785.6507780618294,298.67848604161276,1365.7778325374206,-58.07546666221829,89.57790354027321,769.5822436152224,10198.733812949535
none,mtls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,864,699.8194441191371,162.36899490716152,1056.5207011371665,-60.625468099989845,85.63911872715241,882.4399375864896,5975.987787356324
none,mtls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,864,180.68760967086894,110.6775360475512,171.3406471333781,-71.89466523045523,72.10262882940717,234.7835295005508,794.1451190341044
none,mtls,interval_max_latency_ms_p99,Interval max latency p99 diagnostic,864,93.85732813454358,92.94395115378403,35.70189897633103,-72.18178509689747,78.096683957854,107.63582867455199,268.7476013816044
none,mtls,max_latency_ms,Maximum latency ms,864,93.21574335695298,89.97737455646214,37.0381993918646,-72.24409448818898,76.11503288622289,106.56276962899051,249.7730711043873
none,mtls,producer_avg_latency_ms_max,Producer shard max avg latency ms,864,794.7818048860167,493.59755040644825,922.3385716667917,-18.95275518596364,158.9001222718182,1107.1611585632434,6452.54407051282
none,mtls,producer_avg_latency_ms_min,Producer shard min avg latency ms,864,1016.1707584571363,604.6920647351238,1187.0179592355798,-18.95275518596364,165.16229032826544,1384.0348856570956,9135.841546626232
none,mtls,producer_throughput_records_per_sec_max,Producer shard max throughput records/s,864,10.246030825725086,1.2148261880745674,14.62858094559886,-21.516266519534476,0.0,19.028206755503767,54.68750004153918
none,mtls,producer_throughput_records_per_sec_min,Producer shard min throughput records/s,864,10.700913683505446,1.7111274917338215,14.8713079310952,-21.516266519534476,-0.012955033652594315,21.147916590685703,52.918581719109184
none,mtls,throughput_mb_per_sec,Throughput MB/s,864,10.549666537996108,1.459437851954089,14.79373420164769,-21.51639344262294,0.0,21.190255131578144,51.69290489540652
none,mtls,throughput_records_per_sec,Throughput records/s,864,10.547519832491966,1.4599378334568087,14.796741362722239,-21.516266519534476,-0.009265583876887916,21.200812715784927,51.72516880792233
none,tls,avg_latency_ms,Average latency ms,864,872.1039330993008,502.61802502207547,996.6104797453888,-14.324225532303766,164.01815745211675,1238.5455113208823,6365.3510762139895
none,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,863,4.960758531125623,0.5808001900516293,157.43835425313048,-98.5112542775966,-1.9268239372151117,4.523656954704764,4603.499892392945
none,tls,benchmark_client_disk_read_sectors_delta,Benchmark client disk read sectors,15,-99.68253968253968,-100.0,1.1878277418330003,-100.0,-100.0,-100.0,-95.23809523809523
none,tls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,863,23.516353410365742,-2.9551715502128726,422.48369220773293,-91.17713140111647,-19.817412197508155,15.670465169528232,12123.75919117647
none,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,863,8.767469567832583,7.273351485168243,11.07552375696052,-59.474340705611475,-0.637330463447364,16.550504415044898,77.37483528514245
none,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,863,33.679005413545006,26.30260693698594,60.695654791418534,-10.950196042583936,18.29212049974526,37.18908518261935,1535.6386931622967
none,tls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,863,2.3898146707218446,0.5865380673971341,5.101069775039415,0.07287558199494784,0.4563809822421231,2.030241192257101,107.20478226705427
none,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,862,-2.8331403348959427,-4.176008053987291,21.39032811231753,-63.89244558258643,-17.70574818948942,11.814422155046966,71.81419889763042
none,tls,broker_cpu_percent_mean,Broker CPU mean %,862,-16.80868999627456,-21.040362169413854,28.099881968317938,-82.72086124936217,-35.82998571454996,1.8935314491219384,66.45381362220584
none,tls,broker_disk_read_sectors_delta_mean,Broker disk read sectors mean,357,185.42918004767316,-36.81263072667161,2339.094865247667,-100.0,-75.47756410256412,-4.193138500635314,31380.0
none,tls,broker_disk_read_sectors_delta_total,Broker disk read sectors total,357,185.42918004767316,-36.812630726671614,2339.0948652476673,-100.0,-75.4775641025641,-4.193138500635324,31380.0
none,tls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,862,6.765742555930253,-0.14390962606679883,102.81335941778973,-77.95092309878684,-3.9897598657167888,4.0116077993961134,2868.934815928461
none,tls,broker_disk_write_sectors_delta_total,Broker disk write sectors total,862,6.947008510227191,-0.14390962606679714,102.9462729030795,-77.95092309878686,-3.989759865716791,4.0116077993961206,2868.9348159284605
none,tls,broker_memory_used_percent_mean,Broker memory %,862,-0.4577993152776775,0.39542592006874955,3.917620619244739,-44.97872725289428,-1.08223934887238,1.5460825698432026,5.112722588606834
none,tls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,862,1.9619934800137158,0.6440500505385554,6.5984311989058195,-1.5329621269661626,0.5955830678758071,1.5578612645547283,181.75657423832382
none,tls,broker_network_rx_bytes_delta_total,Broker network RX bytes total,862,2.137009088728151,0.6443935321755334,8.332277896958702,-1.5329621269661706,0.5958831977403422,1.559465536436376,181.75657423832385
none,tls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,862,2.1060545256492262,0.8181482864068069,6.695680636605621,-19.063767502875233,0.7462910775440252,1.6074074532438034,179.53519737688413
none,tls,broker_network_tx_bytes_delta_total,Broker network TX bytes total,862,2.2468948374191653,0.8187744285177913,7.479826258165489,-2.015060338602376,0.746731358816621,1.6098326393390971,179.53519737688416
none,tls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,864,799.6682886536461,291.4575198134544,1374.5195336440322,-60.45972589296667,84.76298846322587,839.1646825375731,11501.852695520007
none,tls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,864,693.9341523631915,149.41688743952398,1031.9486196937773,-57.69290663212716,79.10701331010002,906.2338530643477,5288.545492549793
none,tls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,864,172.51147901695953,102.26390901896826,171.551979523951,-67.14496503646048,61.119838976017824,217.9765268532929,731.1481945552314
none,tls,interval_max_latency_ms_p99,Interval max latency p99 diagnostic,864,81.45142261811914,83.34763424508404,31.13653199266409,-65.78179046403028,64.82007972884163,99.86199550957215,188.83838882850839
none,tls,max_latency_ms,Maximum latency ms,864,80.0106344995206,80.23261552987628,31.297096069750104,-67.76349614395886,63.59441940881979,97.65161452297791,189.06525573192238
none,tls,producer_avg_latency_ms_max,Producer shard max avg latency ms,864,782.960644974905,451.5937097424376,901.0221437942424,-14.324225532303766,156.4399654628337,1085.8533185962513,6302.724358974358
none,tls,producer_avg_latency_ms_min,Producer shard min avg latency ms,864,1015.1389275785177,568.0482215303106,1176.4043087519888,-14.324225532303766,169.39535547730085,1418.5461111919064,8079.169825625473
none,tls,producer_throughput_records_per_sec_max,Producer shard max throughput records/s,864,11.402562418799349,4.738506495392606,14.320622145493259,-14.771867041591861,0.002751080483234403,19.456638899915887,53.795224831691904
none,tls,producer_throughput_records_per_sec_min,Producer shard min throughput records/s,864,11.85121984367726,5.067615613247594,14.606907629301524,-14.771867041591861,-0.001999279442093323,22.11779812090178,51.10625567875585
none,tls,throughput_mb_per_sec,Throughput MB/s,864,11.680076279201987,4.987962260905769,14.488076768841532,-14.754098360655737,0.0,21.414755683147963,51.488833746898266
none,tls,throughput_records_per_sec,Throughput records/s,864,11.678668414726173,4.99290787187838,14.485082557429712,-14.771867041591861,-0.000249842328926419,21.386906299821334,51.34667555518689
