broker_count,comparison_mode,metric,metric_label,count,mean_penalty_pct,median_penalty_pct,std_penalty_pct,min_penalty_pct,q25_penalty_pct,q75_penalty_pct,max_penalty_pct
5,mtls,broker_network_rx_bytes_delta_total,Broker network RX bytes total,1296,1.974094294250929,0.6683416748847015,5.657989280804984,-18.45698614875034,0.6225792641216255,1.5144019827985897,151.52196158411314
5,mtls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,1296,1.967445818847974,0.8514143069722804,3.920614858807322,-19.049349994277993,0.7597435003236684,1.5218885191738059,102.0298416613603
5,mtls,broker_network_tx_bytes_delta_total,Broker network TX bytes total,1296,2.0611387007990416,0.8514784224769834,4.775033373603484,-18.435208167145294,0.760093276917277,1.5267310842756194,102.37662501430502
5,mtls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,1296,764.4671136969044,325.08252344428166,1143.6787383571304,-57.293109408629114,90.23077160983267,1003.8680703588465,10598.083832335224
5,mtls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,1296,625.7676205655206,128.36292559807077,954.2341117390686,-60.625468099989845,84.94276703628891,737.5852924504811,5529.732892744049
5,mtls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,1296,195.73789365832295,106.04017327932874,199.46357221569562,-63.21829487126006,66.62316281322097,279.1602404287564,877.1890547263681
5,mtls,interval_max_latency_ms_p99,Interval max latency p99 diagnostic,1296,87.38613532972802,89.80640221524027,25.360985833451522,-44.49804554197429,76.78121565009808,101.54477050980806,268.7476013816044
5,mtls,max_latency_ms,Maximum latency ms,1296,85.2581838410294,86.19962968272377,25.436612528768457,-45.2682563338301,72.86798838081314,98.69635507628944,249.7730711043873
5,mtls,producer_avg_latency_ms_max,Producer shard max avg latency ms,1296,788.7091522172358,514.2784507738533,843.9321548838271,-9.995743993894834,165.87485089012836,1137.3688323286449,5540.304729049878
5,mtls,producer_avg_latency_ms_min,Producer shard min avg latency ms,1296,964.464396301313,599.1044695550933,1094.886281006407,-9.995743993894834,175.59436530267658,1245.7695524437988,9135.841546626232
5,mtls,producer_throughput_records_per_sec_max,Producer shard max throughput records/s,1296,8.037494761169352,0.10883415136270745,13.748273610386173,-13.120045544930214,-0.006997768102706153,10.125285372040366,55.70087701314004
5,mtls,producer_throughput_records_per_sec_min,Producer shard min throughput records/s,1296,8.243868333363551,0.06955443167992874,13.648698166251203,-13.120045544930214,-0.028826095767622902,11.185642090374746,53.615550132760944
5,mtls,throughput_mb_per_sec,Throughput MB/s,1296,8.163848257219056,0.0,13.654815561318713,-13.118594436310408,0.0,10.658516498674091,53.99673735725937
5,mtls,throughput_records_per_sec,Throughput records/s,1296,8.161650286658357,0.05198233212292781,13.658769438052785,-13.120045544930214,-0.015584514093043534,10.657924532016976,53.97574956233706
5,tls,avg_latency_ms,Average latency ms,1296,896.1646551579879,543.3900537749917,979.9736904811253,-3.3883382089806444,181.9355375997827,1219.0698844087674,5625.722543352602
5,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,1295,-0.11372081637376842,0.4805851712616941,13.730010361497763,-71.15099167457484,-1.5194218447872414,3.8333622522682393,224.55796287331933
