sweep_value,run_count,throughput_records_per_sec_mean,throughput_records_per_sec_min,throughput_records_per_sec_max,throughput_mb_per_sec_mean,throughput_mb_per_sec_min,throughput_mb_per_sec_max,avg_latency_ms_mean,avg_latency_ms_min,avg_latency_ms_max,max_latency_ms_mean,max_latency_ms_min,max_latency_ms_max
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps1000-batch16384-acks1-prod6-compnone-trial3,1,924.446773,924.446773,924.446773,90.28,90.28,90.28,30.096712200000002,30.096712200000002,30.096712200000002,4932,4932.0,4932.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-complz4-trial1,1,999.50025,999.50025,999.50025,97.61,97.61,97.61,6.76,6.76,6.76,711,711.0,711.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-complz4-trial2,1,999.310476,999.310476,999.310476,97.59,97.59,97.59,7.03,7.03,7.03,698,698.0,698.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-complz4-trial3,1,999.730073,999.730073,999.730073,97.63,97.63,97.63,7.04,7.04,7.04,693,693.0,693.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-compnone-trial1,1,999.660116,999.660116,999.660116,97.62,97.62,97.62,9.77,9.77,9.77,705,705.0,705.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-compnone-trial2,1,999.540212,999.540212,999.540212,97.61,97.61,97.61,7.76,7.76,7.76,678,678.0,678.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-compnone-trial3,1,999.580176,999.580176,999.580176,97.62,97.62,97.62,7.49,7.49,7.49,679,679.0,679.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod12-complz4-trial1,1,663.356976,663.356976,663.356976,64.78,64.78,64.78,77.5857136,77.5857136,77.5857136,10034,10034.0,10034.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod12-complz4-trial2,1,656.669033,656.669033,656.669033,64.1,64.1,64.1,76.84340610000001,76.84340610000001,76.84340610000001,10894,10894.0,10894.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod12-complz4-trial3,1,652.926439,652.926439,652.926439,63.76,63.76,63.76,83.8782231,83.8782231,83.8782231,10304,10304.0,10304.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod12-compnone-trial1,1,811.534524,811.534524,811.534524,79.25,79.25,79.25,129.0049578,129.0049578,129.0049578,9919,9919.0,9919.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod12-compnone-trial2,1,807.869978,807.869978,807.869978,78.89,78.89,78.89,119.0894126,119.0894126,119.0894126,10038,10038.0,10038.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod12-compnone-trial3,1,811.511673,811.511673,811.511673,79.25,79.25,79.25,108.6744524,108.6744524,108.6744524,9649,9649.0,9649.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod6-complz4-trial1,1,738.275742,738.275742,738.275742,72.11,72.11,72.11,31.298316099999997,31.298316099999997,31.298316099999997,5159,5159.0,5159.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod6-complz4-trial2,1,736.14578,736.14578,736.14578,71.89,71.89,71.89,32.0350014,32.0350014,32.0350014,5293,5293.0,5293.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod6-complz4-trial3,1,744.415019,744.415019,744.415019,72.69,72.69,72.69,29.4016567,29.4016567,29.4016567,5106,5106.0,5106.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod6-compnone-trial1,1,908.297654,908.297654,908.297654,88.7,88.7,88.7,40.3250288,40.3250288,40.3250288,4957,4957.0,4957.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod6-compnone-trial2,1,902.4098590000001,902.4098590000001,902.4098590000001,88.12,88.12,88.12,44.824992599999995,44.824992599999995,44.824992599999995,4759,4759.0,4759.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod6-compnone-trial3,1,904.577832,904.577832,904.577832,88.33,88.33,88.33,44.03509269999999,44.03509269999999,44.03509269999999,5430,5430.0,5430.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch131072-acks1-prod1-complz4-trial1,1,1202.28434,1202.28434,1202.28434,117.41,117.41,117.41,3.55,3.55,3.55,663,663.0,663.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch131072-acks1-prod1-complz4-trial2,1,1199.788837,1199.788837,1199.788837,117.17,117.17,117.17,3.43,3.43,3.43,679,679.0,679.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch131072-acks1-prod1-complz4-trial3,1,1197.203333,1197.203333,1197.203333,116.91,116.91,116.91,3.94,3.94,3.94,647,647.0,647.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch131072-acks1-prod1-compnone-trial1,1,1563.35496,1563.35496,1563.35496,152.67,152.67,152.67,4.24,4.24,4.24,655,655.0,655.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch131072-acks1-prod1-compnone-trial2,1,1555.960105,1555.960105,1555.960105,151.95,151.95,151.95,4.29,4.29,4.29,625,625.0,625.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch131072-acks1-prod1-compnone-trial3,1,1572.030435,1572.030435,1572.030435,153.52,153.52,153.52,4.84,4.84,4.84,632,632.0,632.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch131072-acks1-prod12-complz4-trial1,1,665.611375,665.611375,665.611375,64.99,64.99,64.99,73.6167478,73.6167478,73.6167478,9835,9835.0,9835.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch131072-acks1-prod12-complz4-trial2,1,658.408618,658.408618,658.408618,64.31,64.31,64.31,72.7106844,72.7106844,72.7106844,10195,10195.0,10195.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch131072-acks1-prod12-complz4-trial3,1,657.987206,657.987206,657.987206,64.27,64.27,64.27,74.4167221,74.4167221,74.4167221,10107,10107.0,10107.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch131072-acks1-prod12-compnone-trial1,1,835.741461,835.741461,835.741461,81.6,81.6,81.6,116.3506947,116.3506947,116.3506947,9856,9856.0,9856.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch131072-acks1-prod12-compnone-trial2,1,831.738613,831.738613,831.738613,81.23,81.23,81.23,109.6273418,109.6273418,109.6273418,10022,10022.0,10022.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch131072-acks1-prod12-compnone-trial3,1,833.449069,833.449069,833.449069,81.4,81.4,81.4,124.8322051,124.8322051,124.8322051,9727,9727.0,9727.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch131072-acks1-prod6-complz4-trial1,1,748.7982939999999,748.7982939999999,748.7982939999999,73.11,73.11,73.11,29.9650398,29.9650398,29.9650398,5206,5206.0,5206.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch131072-acks1-prod6-complz4-trial2,1,775.861406,775.861406,775.861406,75.76,75.76,75.76,25.986688100000002,25.986688100000002,25.986688100000002,4664,4664.0,4664.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch131072-acks1-prod6-complz4-trial3,1,758.862431,758.862431,758.862431,74.11,74.11,74.11,26.241670699999997,26.241670699999997,26.241670699999997,5562,5562.0,5562.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch131072-acks1-prod6-compnone-trial1,1,916.642968,916.642968,916.642968,89.51,89.51,89.51,31.218354100000003,31.218354100000003,31.218354100000003,4909,4909.0,4909.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch131072-acks1-prod6-compnone-trial2,1,935.87528,935.87528,935.87528,91.39,91.39,91.39,38.6217359,38.6217359,38.6217359,4402,4402.0,4402.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch131072-acks1-prod6-compnone-trial3,1,912.188856,912.188856,912.188856,89.09,89.09,89.09,34.9615571,34.9615571,34.9615571,5135,5135.0,5135.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch131072-acksall-prod1-complz4-trial1,1,1165.134515,1165.134515,1165.134515,113.78,113.78,113.78,8.46,8.46,8.46,739,739.0,739.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch131072-acksall-prod1-complz4-trial2,1,1125.213791,1125.213791,1125.213791,109.88,109.88,109.88,9,9.0,9.0,787,787.0,787.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch131072-acksall-prod1-complz4-trial3,1,1176.74747,1176.74747,1176.74747,114.92,114.92,114.92,8.76,8.76,8.76,721,721.0,721.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch131072-acksall-prod1-compnone-trial1,1,1475.79693,1475.79693,1475.79693,144.12,144.12,144.12,16.9,16.9,16.9,625,625.0,625.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch131072-acksall-prod1-compnone-trial2,1,1459.683541,1459.683541,1459.683541,142.55,142.55,142.55,15.91,15.91,15.91,724,724.0,724.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch131072-acksall-prod1-compnone-trial3,1,1482.008418,1482.008418,1482.008418,144.73,144.73,144.73,12.84,12.84,12.84,568,568.0,568.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch131072-acksall-prod12-complz4-trial1,1,644.229261,644.229261,644.229261,62.92,62.92,62.92,86.57403099999999,86.57403099999999,86.57403099999999,10819,10819.0,10819.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch131072-acksall-prod12-complz4-trial2,1,643.51628,643.51628,643.51628,62.85,62.85,62.85,86.89316269999999,86.89316269999999,86.89316269999999,10538,10538.0,10538.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch131072-acksall-prod12-complz4-trial3,1,649.07036,649.07036,649.07036,63.39,63.39,63.39,85.7035132,85.7035132,85.7035132,9730,9730.0,9730.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch131072-acksall-prod12-compnone-trial1,1,808.593353,808.593353,808.593353,78.97,78.97,78.97,141.0317838,141.0317838,141.0317838,9423,9423.0,9423.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch131072-acksall-prod12-compnone-trial2,1,806.238717,806.238717,806.238717,78.73,78.73,78.73,154.6771531,154.6771531,154.6771531,10442,10442.0,10442.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch131072-acksall-prod12-compnone-trial3,1,808.828415,808.828415,808.828415,78.99,78.99,78.99,148.8044581,148.8044581,148.8044581,9590,9590.0,9590.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch131072-acksall-prod6-complz4-trial1,1,737.308828,737.308828,737.308828,72,72.0,72.0,33.1416824,33.1416824,33.1416824,4904,4904.0,4904.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch131072-acksall-prod6-complz4-trial2,1,740.393461,740.393461,740.393461,72.32,72.32,72.32,33.5883155,33.5883155,33.5883155,5398,5398.0,5398.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch131072-acksall-prod6-complz4-trial3,1,740.402072,740.402072,740.402072,72.32,72.32,72.32,33.0083287,33.0083287,33.0083287,5451,5451.0,5451.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch131072-acksall-prod6-compnone-trial1,1,885.202807,885.202807,885.202807,86.45,86.45,86.45,47.663245599999996,47.663245599999996,47.663245599999996,5246,5246.0,5246.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch131072-acksall-prod6-compnone-trial2,1,893.7328239999999,893.7328239999999,893.7328239999999,87.28,87.28,87.28,42.3166254,42.3166254,42.3166254,5000,5000.0,5000.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch131072-acksall-prod6-compnone-trial3,1,895.4917379999999,895.4917379999999,895.4917379999999,87.46000000000001,87.46000000000001,87.46000000000001,47.2050318,47.2050318,47.2050318,4771,4771.0,4771.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod1-complz4-trial1,1,1221.478478,1221.478478,1221.478478,119.29,119.29,119.29,2.75,2.75,2.75,688,688.0,688.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod1-complz4-trial2,1,1223.211665,1223.211665,1223.211665,119.45,119.45,119.45,2.85,2.85,2.85,642,642.0,642.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod1-complz4-trial3,1,1214.889688,1214.889688,1214.889688,118.64,118.64,118.64,3.19,3.19,3.19,663,663.0,663.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod1-compnone-trial1,1,1577.511003,1577.511003,1577.511003,154.05,154.05,154.05,6.29,6.29,6.29,643,643.0,643.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod1-compnone-trial2,1,1556.008527,1556.008527,1556.008527,151.95,151.95,151.95,6.09,6.09,6.09,689,689.0,689.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod1-compnone-trial3,1,1554.267241,1554.267241,1554.267241,151.78,151.78,151.78,6.43,6.43,6.43,686,686.0,686.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod12-complz4-trial1,1,663.40699,663.40699,663.40699,64.78999999999999,64.78999999999999,64.78999999999999,67.5150987,67.5150987,67.5150987,9756,9756.0,9756.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod12-complz4-trial2,1,674.622546,674.622546,674.622546,65.87,65.87,65.87,67.74666130000001,67.74666130000001,67.74666130000001,10145,10145.0,10145.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod12-complz4-trial3,1,668.5681529999999,668.5681529999999,668.5681529999999,65.3,65.3,65.3,68.276649,68.276649,68.276649,10009,10009.0,10009.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod12-compnone-trial1,1,827.426258,827.426258,827.426258,80.81,80.81,80.81,101.9001942,101.9001942,101.9001942,10111,10111.0,10111.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod12-compnone-trial2,1,819.871453,819.871453,819.871453,80.06,80.06,80.06,93.67153929999999,93.67153929999999,93.67153929999999,9963,9963.0,9963.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod12-compnone-trial3,1,829.053337,829.053337,829.053337,80.96000000000001,80.96000000000001,80.96000000000001,88.25449610000001,88.25449610000001,88.25449610000001,9246,9246.0,9246.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod6-complz4-trial1,1,763.035133,763.035133,763.035133,74.52,74.52,74.52,25.251659,25.251659,25.251659,5535,5535.0,5535.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod6-complz4-trial2,1,783.415405,783.415405,783.415405,76.51,76.51,76.51,24.3850125,24.3850125,24.3850125,4868,4868.0,4868.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod6-complz4-trial3,1,774.621473,774.621473,774.621473,75.65,75.65,75.65,24.6783452,24.6783452,24.6783452,5112,5112.0,5112.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod6-compnone-trial1,1,921.804613,921.804613,921.804613,90.01,90.01,90.01,28.673396800000003,28.673396800000003,28.673396800000003,5045,5045.0,5045.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod6-compnone-trial2,1,926.385651,926.385651,926.385651,90.47,90.47,90.47,29.9749977,29.9749977,29.9749977,4632,4632.0,4632.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod6-compnone-trial3,1,915.308621,915.308621,915.308621,89.38,89.38,89.38,30.620107599999997,30.620107599999997,30.620107599999997,4520,4520.0,4520.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod1-complz4-trial1,1,1194.814505,1194.814505,1194.814505,116.68,116.68,116.68,7.31,7.31,7.31,718,718.0,718.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod1-complz4-trial2,1,1184.974523,1184.974523,1184.974523,115.72,115.72,115.72,10.3,10.3,10.3,685,685.0,685.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod1-complz4-trial3,1,1198.652714,1198.652714,1198.652714,117.06,117.06,117.06,7.6,7.6,7.6,616,616.0,616.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod1-compnone-trial1,1,1510.505566,1510.505566,1510.505566,147.51,147.51,147.51,14.74,14.74,14.74,947,947.0,947.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod1-compnone-trial2,1,1496.513124,1496.513124,1496.513124,146.14,146.14,146.14,14.73,14.73,14.73,947,947.0,947.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod1-compnone-trial3,1,1509.046735,1509.046735,1509.046735,147.37,147.37,147.37,17.96,17.96,17.96,789,789.0,789.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod12-complz4-trial1,1,653.472592,653.472592,653.472592,63.83,63.83,63.83,86.6171879,86.6171879,86.6171879,10343,10343.0,10343.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod12-complz4-trial2,1,656.0215000000001,656.0215000000001,656.0215000000001,64.06,64.06,64.06,76.3974806,76.3974806,76.3974806,10575,10575.0,10575.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod12-complz4-trial3,1,651.546204,651.546204,651.546204,63.64,63.64,63.64,80.18192599999999,80.18192599999999,80.18192599999999,10630,10630.0,10630.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod12-compnone-trial1,1,808.510355,808.510355,808.510355,78.95,78.95,78.95,136.374928,136.374928,136.374928,9959,9959.0,9959.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod12-compnone-trial2,1,808.679305,808.679305,808.679305,78.95,78.95,78.95,107.3304931,107.3304931,107.3304931,9917,9917.0,9917.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod12-compnone-trial3,1,811.859036,811.859036,811.859036,79.28,79.28,79.28,131.0119466,131.0119466,131.0119466,10064,10064.0,10064.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod6-complz4-trial1,1,738.143676,738.143676,738.143676,72.08,72.08,72.08,30.9633644,30.9633644,30.9633644,5149,5149.0,5149.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod6-complz4-trial2,1,733.410979,733.410979,733.410979,71.63,71.63,71.63,31.1933566,31.1933566,31.1933566,5155,5155.0,5155.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod6-complz4-trial3,1,724.877481,724.877481,724.877481,70.78999999999999,70.78999999999999,70.78999999999999,31.8233329,31.8233329,31.8233329,5314,5314.0,5314.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod6-compnone-trial1,1,908.146568,908.146568,908.146568,88.69,88.69,88.69,39.2350337,39.2350337,39.2350337,4869,4869.0,4869.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod6-compnone-trial2,1,884.624964,884.624964,884.624964,86.39,86.39,86.39,41.1850447,41.1850447,41.1850447,5108,5108.0,5108.0
security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod6-compnone-trial3,1,897.338662,897.338662,897.338662,87.63,87.63,87.63,41.461767,41.461767,41.461767,5152,5152.0,5152.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg1024-tps1000-batch131072-acks1-prod1-complz4-trial1,1,999.680102,999.680102,999.680102,0.98,0.98,0.98,4.29,4.29,4.29,615,615.0,615.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg1024-tps1000-batch131072-acks1-prod1-complz4-trial2,1,999.460291,999.460291,999.460291,0.98,0.98,0.98,4.38,4.38,4.38,647,647.0,647.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg1024-tps1000-batch131072-acks1-prod1-complz4-trial3,1,999.350422,999.350422,999.350422,0.98,0.98,0.98,4.29,4.29,4.29,581,581.0,581.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg1024-tps1000-batch131072-acks1-prod1-compnone-trial1,1,999.690096,999.690096,999.690096,0.98,0.98,0.98,4.31,4.31,4.31,621,621.0,621.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg1024-tps1000-batch131072-acks1-prod1-compnone-trial2,1,999.670109,999.670109,999.670109,0.98,0.98,0.98,4.3,4.3,4.3,693,693.0,693.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg1024-tps1000-batch131072-acks1-prod1-compnone-trial3,1,999.64013,999.64013,999.64013,0.98,0.98,0.98,4.33,4.33,4.33,630,630.0,630.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg1024-tps1000-batch131072-acks1-prod12-complz4-trial1,1,998.74816,998.74816,998.74816,0.96,0.96,0.96,55.8125407,55.8125407,55.8125407,9683,9683.0,9683.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg1024-tps1000-batch131072-acks1-prod12-complz4-trial2,1,998.59128,998.59128,998.59128,0.96,0.96,0.96,67.3243177,67.3243177,67.3243177,9677,9677.0,9677.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg1024-tps1000-batch131072-acks1-prod12-complz4-trial3,1,999.015918,999.015918,999.015918,0.96,0.96,0.96,64.3607212,64.3607212,64.3607212,9681,9681.0,9681.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg1024-tps1000-batch131072-acks1-prod12-compnone-trial1,1,998.085731,998.085731,998.085731,0.96,0.96,0.96,59.565934299999995,59.565934299999995,59.565934299999995,9181,9181.0,9181.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg1024-tps1000-batch131072-acks1-prod12-compnone-trial2,1,997.986218,997.986218,997.986218,0.96,0.96,0.96,54.808372999999996,54.808372999999996,54.808372999999996,9681,9681.0,9681.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg1024-tps1000-batch131072-acks1-prod12-compnone-trial3,1,997.129772,997.129772,997.129772,0.96,0.96,0.96,58.465202299999994,58.465202299999994,58.465202299999994,9115,9115.0,9115.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg1024-tps1000-batch131072-acks1-prod6-complz4-trial1,1,999.520761,999.520761,999.520761,0.96,0.96,0.96,15.6083397,15.6083397,15.6083397,4578,4578.0,4578.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg1024-tps1000-batch131072-acks1-prod6-complz4-trial2,1,999.545348,999.545348,999.545348,0.96,0.96,0.96,15.4950002,15.4950002,15.4950002,4755,4755.0,4755.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg1024-tps1000-batch131072-acks1-prod6-complz4-trial3,1,999.5755369999999,999.5755369999999,999.5755369999999,0.96,0.96,0.96,16.8449803,16.8449803,16.8449803,4874,4874.0,4874.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg1024-tps1000-batch131072-acks1-prod6-compnone-trial1,1,999.465774,999.465774,999.465774,0.96,0.96,0.96,16.5566638,16.5566638,16.5566638,4644,4644.0,4644.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg1024-tps1000-batch131072-acks1-prod6-compnone-trial2,1,999.207875,999.207875,999.207875,0.96,0.96,0.96,14.2700119,14.2700119,14.2700119,4483,4483.0,4483.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg1024-tps1000-batch131072-acks1-prod6-compnone-trial3,1,999.192007,999.192007,999.192007,0.96,0.96,0.96,16.076639399999998,16.076639399999998,16.076639399999998,4761,4761.0,4761.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg1024-tps1000-batch131072-acksall-prod1-complz4-trial1,1,999.670109,999.670109,999.670109,0.98,0.98,0.98,6.55,6.55,6.55,667,667.0,667.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg1024-tps1000-batch131072-acksall-prod1-complz4-trial2,1,999.720078,999.720078,999.720078,0.98,0.98,0.98,6.12,6.12,6.12,722,722.0,722.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg1024-tps1000-batch131072-acksall-prod1-complz4-trial3,1,999.64013,999.64013,999.64013,0.98,0.98,0.98,6.45,6.45,6.45,742,742.0,742.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg1024-tps1000-batch131072-acksall-prod1-compnone-trial1,1,999.770053,999.770053,999.770053,0.98,0.98,0.98,6.5,6.5,6.5,676,676.0,676.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg1024-tps1000-batch131072-acksall-prod1-compnone-trial2,1,999.710084,999.710084,999.710084,0.98,0.98,0.98,6.01,6.01,6.01,637,637.0,637.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg1024-tps1000-batch131072-acksall-prod1-compnone-trial3,1,999.52023,999.52023,999.52023,0.98,0.98,0.98,6.21,6.21,6.21,712,712.0,712.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg1024-tps1000-batch131072-acksall-prod12-complz4-trial1,1,997.949401,997.949401,997.949401,0.96,0.96,0.96,65.5336712,65.5336712,65.5336712,10167,10167.0,10167.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg1024-tps1000-batch131072-acksall-prod12-complz4-trial2,1,998.984961,998.984961,998.984961,0.96,0.96,0.96,65.6828265,65.6828265,65.6828265,9547,9547.0,9547.0
